i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s
0,1562.7525821795537,1.3534612562180337,0.0,463.1808508779323,0.4898252499988302
1,1588.3625529242652,1.3756414167700648,0.0,470.77133460245807,0.4978523749996384
2,1564.88152978786,1.355305084945126,0.0,463.8118450454893,0.4904925419978099
3,1585.4859825717,1.3731500905247085,0.0,469.9187541500533,0.4969507500027248
4,1587.2227722401722,1.3746542809853626,0.0,470.4335174757469,0.4974951250005688
5,1587.7919989684403,1.3751472741382773,0.0,470.6022293520529,0.4976735419986653
6,1585.58076382037,1.3732321782136707,0.0,469.9468461589272,0.496980457999598
7,1592.0498910048143,1.3788349288381367,0.0,471.8642167445828,0.4990081249998184
8,1564.261785807479,1.35476834005295,0.0,463.62816047031566,0.4902982909989077
9,1583.7046608844691,1.3716073319869715,0.0,469.3907920758341,0.4963924170006066
10,1585.4051562357731,1.3730800888396006,0.0,469.89479820752285,0.4969254159987031
11,1590.2135312394068,1.377244503185798,0.0,471.3199420536569,0.4984325410005112
12,1568.580697986751,1.3585088427853145,0.0,464.9082334907499,0.491652000000613
13,1563.6234352458232,1.354215480462162,0.0,463.43896113084384,0.4900982079998357
14,1582.78900463182,1.3708143048142083,0.0,469.1194027036136,0.4961054160012281
15,1586.2664412042632,1.3738260263915247,0.0,470.1500725926704,0.4971953749991371
16,1583.3122381490994,1.3712674643876863,0.0,469.27448275179574,0.4962694170026225
17,1581.0375932217676,1.369297450825781,0.0,468.6003056716227,0.4955564580013742
18,1562.8203787969917,1.3535199731870862,0.0,463.2009449704392,0.4898465000005672
19,1586.3251993382055,1.3738769153541706,0.0,470.1674877886431,0.4972137920012756
20,1562.7080469921625,1.3534226853966762,0.0,463.1676511902626,0.4898112910013878
21,1563.4943568701915,1.354103688882084,0.0,463.40070387084194,0.4900577499975043
22,1565.315558919256,1.3556809868121988,0.0,463.9404859990722,0.4906285830002161
23,1584.4525484358696,1.3722550588481337,0.0,469.6124568462967,0.4966268329990271
24,1583.4457033513008,1.3713830552894664,0.0,469.3140402138171,0.4963112500008719
25,1586.3137680265006,1.3738670149785916,0.0,470.1640996869419,0.4972102089996042
26,1585.4583311232377,1.3731261422909324,0.0,469.9105585971725,0.4969420830020681
27,1576.8813961115504,1.365697871579501,0.0,467.3684594178531,0.4942537500028265
28,1610.34686614165,1.3946814852515346,0.0,477.2872175503484,0.5047430829981749
29,1529.1152277892556,1.3243287777642476,0.0,453.2111483124429,0.4792820420007047
0,1554.2306009916488,1.9176817597792928,0.0,480.8671121495689,0.4996582499989017
1,1533.5334001790511,1.8921445940257144,0.0,474.4635558317462,0.493004457999632
2,1543.8059871684454,1.9048193880252269,0.0,477.6418160183257,0.4963069170007657
3,1542.4628604529044,1.9031621760247537,0.0,477.22626284073345,0.4958751249978377
4,1547.0246673627394,1.9087907448465515,0.0,478.63765115950457,0.4973416670000006
5,1543.6959501426447,1.904683619242175,0.0,477.60777140049834,0.4962715420006134
6,1516.3432589990837,1.8709346010119223,0.0,469.1450570572527,0.4874781250000524
7,1522.6814694210657,1.87875497882981,0.0,471.1060510949909,0.4895157499995548
8,1546.9721730979702,1.908725974989378,0.0,478.62140983374,0.4973247910020291
9,1547.721566447727,1.909650611241432,0.0,478.8532664293647,0.4975657079994562
10,1546.876264354503,1.9086076383359671,0.0,478.5917363988768,0.4972939580002276
11,1522.9656993374065,1.879105674875688,0.0,471.1939896666353,0.4896071250004752
12,1544.25585273976,1.9053744530200296,0.0,477.7810010002682,0.49645154099926
13,1546.7443256761674,1.908444846278796,0.0,478.55091557654094,0.4972515419976844
14,1550.8537971977223,1.9135153027311336,0.0,479.8223547708087,0.4985726659979264
15,1523.3470075656658,1.8795761506427464,0.0,471.3119635287153,0.4897297089992207
16,1517.6756261895746,1.8725785374116448,0.0,469.55728131973046,0.4879064580018166
17,1526.438800689855,1.883390948315296,0.0,472.26854077667593,0.4907236670005659
18,1527.1204081253622,1.884231947164224,0.0,472.479424926636,0.4909427919992595
19,1551.4108536106924,1.9142026247550592,0.0,479.9947037828783,0.4987517499976093
