i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s
0,252.39293797684493,0.8932506652739302,0.0,64.34713125769608,0.0761317500000586
1,256.12393460719073,0.9064551362425152,0.0,65.29834222191452,0.0772571669986064
2,254.3431118003195,0.9001525781371904,0.0,64.84432461025317,0.0767200000009324
3,255.64419351742927,0.9047572715913738,0.0,65.17603308315637,0.0771124580023752
4,253.75549036444008,0.898072911238679,0.0,64.69451156886039,0.0765427500009536
5,254.87782906894031,0.9020450104681332,0.0,64.98064982816737,0.076881291999598
6,253.37879933322745,0.8967397538336794,0.0,64.59847485950024,0.0764291250015958
7,260.4019380186044,0.92159553368755,0.0,66.38901159341795,0.0785475830016366
8,256.86308778885234,0.9090710932362056,0.0,65.4867880127563,0.0774801250008749
9,255.65027029969852,0.9047787780956692,0.0,65.17758234800283,0.0771142910016351
10,254.2089816160017,0.8996778743782993,0.0,64.8101283579923,0.0766795410017948
11,258.8750074470721,0.9161915324512973,0.0,65.99972335621382,0.0780870000016875
12,256.978845069205,0.9094807729543236,0.0,65.51630012578369,0.0775150420013233
13,256.35392418019035,0.907269098553564,0.0,65.3569776550623,0.0773265410025487
14,253.7441622806205,0.898032819711201,0.0,64.69162349401059,0.0765393330002552
15,251.5744948659375,0.890354091149602,0.0,64.13847064022133,0.0758848750010656
16,255.1406989076138,0.9029753402156996,0.0,65.04766802664948,0.0769605839996074
17,256.4461998001243,0.907595673692929,0.0,65.38050316047212,0.0773543750001408
18,257.3632704895553,0.9108413033448676,0.0,65.6143087039173,0.0776310000001103
19,254.9952406394763,0.90246054492933,0.0,65.01058369953878,0.0769167079997714
20,252.76009777157893,0.8945500904224185,0.0,64.44073799524459,0.0762424999993527
21,237.13135670060404,0.8392379906824367,0.0,60.45621821767923,0.0715282499986642
22,258.2851747591194,0.9141040396508354,0.0,65.8493465600324,0.0779090830001223
23,239.82482771688112,0.8487705267211679,0.0,61.14291386935821,0.0723407080004108
24,256.43045254090396,0.9075399421424049,0.0,65.37648842470287,0.0773496250003518
25,255.748072373382,0.9051249120567982,0.0,65.20251681298046,0.0771437919975142
26,254.0023377675727,0.8989465355517713,0.0,64.75744487585908,0.0766172089970496
27,254.63913044761705,0.9012002257288844,0.0,64.91979403861778,0.0768092910002451
28,255.21888157057143,0.903252038590304,0.0,65.06760055770893,0.0769841670007736
29,255.8472502804252,0.9054759152669394,0.0,65.22780204422952,0.0771737079994636
0,267.8336680014501,0.8302345567310915,0.0,73.59199110864394,0.076847208001709
1,268.5263699335977,0.8323818038859198,0.0,73.78232309644793,0.0770459590021346
2,269.6490607097665,0.835861936484087,0.0,74.09080204994947,0.0773680829988734
3,264.9436499191253,0.8212760381869971,0.0,72.79790802489542,0.076017999999749
4,265.66684452640703,0.823517806963444,0.0,72.99661840923967,0.0762255000008735
5,270.33116042960353,0.8379763187526458,0.0,74.27822089423452,0.077563791997818
6,268.4527400055031,0.8321535648031713,0.0,73.7620919841531,0.0770248330009053
7,255.56622771760067,0.7922077734581546,0.0,70.22129703933082,0.0733274169979267
8,270.1612497891469,0.8374496273687132,0.0,74.23153496996274,0.0775150410008791
9,269.6429614824467,0.835843030013784,0.0,74.08912618042181,0.0773663330000999
10,264.04590228954186,0.8184931875063294,0.0,72.55123614056103,0.075760417003039
11,269.6513853938519,0.8358691425723865,0.0,74.09144079761634,0.0773687500004598
12,272.52049181791585,0.8447628388652073,0.0,74.87977803701197,0.0781919580003887
13,248.11253105893135,0.76910270012068,0.0,68.17326333869708,0.071188792000612
14,262.9478942153657,0.8150895666936321,0.0,72.24953919172354,0.0754453750014363
15,270.45982633797087,0.8383751591381614,0.0,74.31357410600663,0.0776007089989434
16,270.6197133378701,0.8388707791006512,0.0,74.35750585948173,0.0776465839990123
17,273.3582683317009,0.8473597902408583,0.0,75.10997180694967,0.0784323340012633
18,262.2382050508742,0.8128896622779734,0.0,72.05453966431956,0.075241750000714
19,264.88410747971795,0.8210914676990637,0.0,72.78154769684501,0.0760009160003392
20,271.8941599815724,0.8428213266632746,0.0,74.70768239543266,0.0780122500000288
21,267.9280631919462,0.8305271642651774,0.0,73.61792784046531,0.0768742920008662
22,271.9918905911214,0.8431242733760737,0.0,74.73453559205517,0.078040291002253
23,250.36140139982777,0.7760737799126713,0.0,68.79117985145918,0.0718340410021483
24,278.48772209587014,0.8632601428886241,0.0,76.51937906564764,0.0799040839992812
25,274.5791288669588,0.8511442308337223,0.0,75.44542462110114,0.0787826250016223
26,276.67595754760805,0.8576440097569995,0.0,76.02156502486044,0.0793842499988386
27,276.84310786662104,0.8581621446578458,0.0,76.06749250247145,0.0794322090005152
28,287.06933747063215,0.8898615544656917,0.0,78.87732818783891,0.0823663330011186
29,279.55697315945395,0.8665746223169682,0.0,76.81317452217607,0.0802108749994658
0,251.2126028110106,0.0,0.0,63.04752093895013,0.074755040997843
1,251.92782659925052,0.0,0.0,63.22702262899478,0.0749678749998565
2,258.018691325029,0.0,0.0,64.75566377612596,0.0767803749986342
3,260.54003040902114,0.0,0.0,65.38845121160259,0.0775306670002464
4,259.9749090575512,0.0,0.0,65.24662114479398,0.0773625000001629
5,257.4462911868574,0.0,0.0,64.61200693211013,0.0766100420005386
6,257.82336359820636,0.0,0.0,64.70664183690394,0.0767222499998752
7,258.55804789756263,0.0,0.0,64.89102758518595,0.0769408749983995
8,261.25119137299276,0.0,0.0,65.56693324341647,0.077742292000039
9,260.1166102987462,0.0,0.0,65.28218429676703,0.0774046670012467
10,237.00576584766733,0.0,0.0,59.48199181779978,0.0705274159990949
11,261.5736560314424,0.0,0.0,65.64786308960325,0.0778382499993313
12,258.20715696601536,0.0,0.0,64.80296351870814,0.0768364579998888
13,256.72603004324225,0.0,0.0,64.43124100307053,0.0763957089984614
14,259.4536150402221,0.0,0.0,65.1157905451141,0.0772073749976698
15,249.0689007169992,0.0,0.0,62.50951010212626,0.0741171250010666
16,258.93344008202195,0.0,0.0,64.98524079879539,0.0770525830012047
17,259.39424550343654,0.0,0.0,65.10089040845003,0.0771897080012422
18,258.2977486999475,0.0,0.0,64.82569957644597,0.07686341599765
19,247.2062185079991,0.0,0.0,62.042027602202104,0.0735628340007679
20,240.2339275243244,0.0,0.0,60.29217247205807,0.0714880420018744
21,261.37664806550475,0.0,0.0,65.59841945612862,0.077779625000403
22,256.2139739974139,0.0,0.0,64.30272888261945,0.0762433330019121
23,259.09586538480823,0.0,0.0,65.02600512575927,0.0771009170020988
24,259.9893288635479,0.0,0.0,65.25024012334178,0.0773667909998039
25,257.87783357147384,0.0,0.0,64.72031231657613,0.0767384589998982
26,259.9124613012882,0.0,0.0,65.23094845888362,0.0773439169970515
27,259.9603447479832,0.0,0.0,65.24296589978566,0.0773581659996125
28,257.0997419885865,0.0,0.0,64.52503252242737,0.0765069170010974
29,275.5035325598475,0.0,0.0,69.14388268525356,0.0819834579997405
0,381.3081659044242,0.198030727553583,9.967546620197012,73.07333846727214,0.0762857089976023
1,393.39455524674497,0.2043077409746793,10.283489629058858,75.38955641965666,0.0787037500012957
2,387.4458082495051,0.2012182852503272,10.12798702426647,74.24954725737075,0.077513624997664
3,381.1904880655916,0.1979696120828831,9.964470474838452,73.05078685858389,0.0762621659996511
4,377.4216778769259,0.1960122970017792,9.865952282422889,72.32853759365653,0.0755081659990537
5,395.2054385543479,0.2052482152969867,10.330826836614998,75.7365914445881,0.0790660410020791
6,382.2245416168645,0.198506643270249,9.991501044602536,73.2489513667219,0.0764690420000988
7,388.2468053820079,0.2016342796063401,10.148925406852452,74.40304917473951,0.0776738749991636
8,361.77536742490526,0.1878864541287485,9.456951524480342,69.3301015735082,0.072377915999823
9,396.6091653952728,0.2059772346898327,10.367520812721578,76.00559960054827,0.0793468750016472
10,378.62650750380527,0.1966380199967828,9.897447006504734,72.55942937881285,0.0757492079974326
11,389.1548487153577,0.2021058679383836,10.17266201956531,74.57706526926356,0.0778555409997352
12,398.0607921145172,0.2067311306748985,10.405466910636562,76.28378721903758,0.07963729200128
13,399.1662730926644,0.2073052573838818,10.434364621655384,76.49563997465239,0.0798584579970338
14,394.0549717448149,0.2046507253933082,10.300753178129844,75.51611767013073,0.0788358749996405
15,389.67822848863034,0.2023776829335914,10.186343374324103,74.67736500249524,0.0779602500006149
16,390.66458707880736,0.2028899439516008,10.21212717889724,74.8663893181407,0.0781575839973811
17,382.3307530923388,0.1985618037353096,9.994277454677253,73.26930557832927,0.0764902910013916
18,362.7631855843305,0.1883994731676606,9.48277348277225,69.51940559886677,0.0725755420025962
19,362.5545014589565,0.1882910939802423,9.477318397005527,69.4794136787094,0.0725337920011952
20,388.52755176123173,0.2017800840099879,10.156264228502726,74.45685099968554,0.0777300420013489
21,389.50432339303006,0.2022873660831109,10.18179742618325,74.64403808466793,0.0779254580011183
22,381.15924792662696,0.1979533876534027,9.963653845221272,73.04480004410561,0.0762559159993543
23,389.95564091245274,0.2025217558620892,10.19359504505849,74.73052791311092,0.0780157500012137
24,385.52849854792015,0.2002225388459725,10.07786778858062,73.88211683416388,0.0771300419983163
25,377.8184326260527,0.196218349844743,9.876323608852063,72.40457109271017,0.0755875419999938
26,373.01390441782655,0.1937231391419509,9.750731336811532,71.4838383433799,0.0746263330001966
27,392.390082348607,0.2037860723700893,10.257232309294496,75.19706070456296,0.0785027919991989
28,394.0256060283719,0.2046354744369628,10.299985546660462,75.51049006723927,0.078830000002199
29,389.200049447067,0.2021293427406216,10.17384358461129,74.58572747128939,0.0778645840000535
0,252.31231985583565,0.7304738829883385,0.0,65.27780245250334,0.0762640409993764
1,259.7479596616547,0.7520009359858406,0.0,67.20153818855285,0.0785115409998979
2,246.3909667069873,0.7133308682134124,0.0,63.745840313980395,0.0744742499991844
3,254.08107578790057,0.7355946397333613,0.0,65.7354118961722,0.0767986660030146
4,254.8141653450625,0.7377170203436471,0.0,65.925075545255,0.0770202499988954
5,254.5554216260718,0.7369679268026819,0.0,65.85813382245784,0.0769420420001552
6,252.79686552303272,0.731876699764011,0.0,65.40316326072936,0.076410500001657
7,258.567964159421,0.748584710028591,0.0,66.89625181437317,0.0781548750019283
8,255.1343891608784,0.7386441060059645,0.0,66.00792329126028,0.0771170410007471
9,254.33927029643831,0.7363421432453802,0.0,65.80221152820079,0.0768767079971439
10,254.15483004207024,0.7358081669858593,0.0,65.75449346791815,0.0768209589987236
11,259.0984106219026,0.7501204150127461,0.0,67.03348799613903,0.0783152080002764
12,256.3335502555911,0.7421158186107387,0.0,66.31816815403238,0.0774794999997539
13,252.06391489634044,0.7297547213737978,0.0,65.21353555549484,0.0761889579989656
14,254.008843365794,0.7353855183639252,0.0,65.71672405015805,0.076776832996984
15,254.24760102862632,0.7360767499183812,0.0,65.77849501543352,0.0768490000009478
16,257.57364956076924,0.7457060521564578,0.0,66.63900447907255,0.0778543330015963
17,255.57027480120905,0.7399060462727463,0.0,66.1206948623736,0.0772487920003186
18,253.78001424265335,0.7347230311012467,0.0,65.6575217793205,0.0767076669981179
19,258.18832470565485,0.7474856090965135,0.0,66.79803215835207,0.0780401250012801
20,249.2706585045113,0.7216679151334713,0.0,64.4908691432911,0.0753446670023549
21,220.4004131405646,0.6380851545061746,0.0,57.02160971632452,0.0666183329994964
22,256.3393399599457,0.7421325804867489,0.0,66.31966605622493,0.0774812499985273
23,253.27327580804305,0.7332559636500786,0.0,65.52641929709338,0.0765544999994745
24,252.95552999281617,0.7323360520913219,0.0,65.44421265506995,0.0764584579992515
25,254.46650493398545,0.7367105025066034,0.0,65.83512945127192,0.0769151659987983
26,253.92075709108175,0.7351304982239504,0.0,65.69393452310392,0.0767502079979749
27,253.827711517353,0.7348611203292231,0.0,65.66986193487512,0.0767220839989022
28,252.709053835493,0.7316224745862411,0.0,65.38044477438864,0.0763839579994964
29,254.07694357231205,0.7355826764825457,0.0,65.73434281657659,0.0767974169975787
0,254.55862726842625,0.0,0.0,64.64502264360112,0.0770675419989856
1,249.45099505649355,0.0,0.0,63.34794226750606,0.075521208000282
2,260.34668630262985,0.0,0.0,66.11489703498854,0.0788198749978619
3,255.06977562551387,0.0,0.0,64.77482848625807,0.0772222919986234
4,254.45815813069177,0.0,0.0,64.61950856162512,0.0770371250000607
5,255.8519102420228,0.0,0.0,64.97345113966061,0.0774590830005763
6,248.69707187526592,0.0,0.0,63.15648389249447,0.0752929580012278
7,255.1022546097663,0.0,0.0,64.78307650635061,0.0772321250005916
8,252.78860060747465,0.0,0.0,64.1955253517402,0.0765316670003812
9,254.73506346907223,0.0,0.0,64.68982851919962,0.0771209580016147
10,253.83333170049056,0.0,0.0,64.46083423515617,0.0768479590005881
11,253.7371268072013,0.0,0.0,64.43640305569922,0.0768188330002885
12,240.22252605510252,0.0,0.0,61.00437766723181,0.0727272919975803
13,258.0346838423428,0.0,0.0,65.52776528855703,0.0781199170014588
14,254.20038081866608,0.0,0.0,64.5540461557671,0.0769590830022934
15,254.6882723304369,0.0,0.0,64.67794593541505,0.0771067919995402
16,255.76066324322383,0.0,0.0,64.95027901476814,0.0774314580012287
17,254.25777145871655,0.0,0.0,64.56862047707533,0.07697645799999
18,256.4170074611921,0.0,0.0,65.11695726601363,0.0776301660007448
19,253.6951515285212,0.0,0.0,64.4257434568875,0.0768061249982565
20,253.3447531357101,0.0,0.0,64.3367599787763,0.076700041998265
21,255.2514405716164,0.0,0.0,64.82096219887414,0.0772772910022467
22,236.06342334742243,0.0,0.0,59.94817583427829,0.0714681249992281
23,256.95678343157175,0.0,0.0,65.25403307523722,0.0777935830010392
24,255.03110341882655,0.0,0.0,64.76500770075256,0.0772105840005679
25,255.734925804407,0.0,0.0,64.94374300641141,0.0774236659999587
26,256.5582165256291,0.0,0.0,65.15281722984973,0.0776729169992904
27,256.4007696213289,0.0,0.0,65.11283367555865,0.0776252499999827
28,240.76863068541655,0.0,0.0,61.143060636146465,0.0728926249976211
29,253.9838950248202,0.0,0.0,64.49906970811983,0.0768935419982881
0,263.55825252389224,0.5071679009439877,0.0,69.14389049536365,0.0786443329998292
1,242.77578502676263,0.4671759814498319,0.0,63.69165880432708,0.0724429590009094
2,256.0178990748809,0.4926579199644919,0.0,67.16569642182573,0.0763943330020993
3,258.51333715491046,0.4974599175527462,0.0,67.82036875969108,0.0771389580004324
4,286.4183722660052,0.551157868375892,0.0,75.14118938857993,0.0854656670016993
5,263.45715816656144,0.506973364015192,0.0,69.1173686274045,0.0786141669996141
6,243.74387927163863,0.4690388953270789,0.0,63.94563606292509,0.0727318329991248
7,248.7505365772712,0.4786732583270132,0.0,65.25912088524947,0.074225792002835
8,260.2407784989066,0.5007840509921231,0.0,68.2735589519261,0.0776544169966655
9,262.67631267915243,0.5054707748797032,0.0,68.91251564193287,0.0783811670007708
10,244.923944587811,0.471309707353068,0.0,64.2552234358016,0.0730839579991879
11,262.4017868357143,0.5049425019288922,0.0,68.84049442963897,0.0782992499989632
12,267.9118314276954,0.5155455383470726,0.0,70.28604172798424,0.0799434170003223
13,266.25448854631935,0.5123562961122246,0.0,69.85124170329995,0.0794488749997981
14,267.1985709569993,0.5141730037658742,0.0,70.09891951341419,0.0797305839987529
15,260.67434883228304,0.5016183749177994,0.0,68.38730511379332,0.0777837919995363
16,259.9696039369978,0.500262226947398,0.0,68.20241694049525,0.0775734999988344
17,261.810006495265,0.5038037328324535,0.0,68.68524224282449,0.0781226660001266
18,261.67330492255934,0.5035406765668236,0.0,68.64937890527695,0.078081875002681
19,265.1980012473426,0.5103232865567849,0.0,69.57407473390835,0.0791336250003951
20,236.10815542571723,0.4543453920956714,0.0,61.9424217890432,0.070453374999488
21,257.9793695450014,0.4964323980981425,0.0,67.6802836073801,0.0769796250024228
22,262.2574041582713,0.5046646648331071,0.0,68.80261597224694,0.0782561670021095
