i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s
0,291.29299505714096,0.0,0.0,62.99496139075435,0.06825308399857022
1,292.5162594046519,0.0,0.0,63.25950427935701,0.0685397080014809
2,289.0799426382046,0.0,0.0,62.51636714354541,0.06773454199719708
3,292.75366209526413,0.0,0.0,63.310844934927005,0.0685953340071137
4,297.886977244811,0.0,0.0,64.42097458150106,0.06979812499776017
5,290.82548775033143,0.0,0.0,62.893858359641,0.06814354200469097
6,268.5173277099082,0.0,0.0,58.06950039603958,0.06291649999911897
7,292.0704497581507,0.0,0.0,63.16309357966455,0.06843525000294903
8,293.8949497924379,0.0,0.0,63.55765957049728,0.06886274999851594
9,293.04956393422503,0.0,0.0,63.37483660392384,0.06866466699284501
10,290.9037299843468,0.0,0.0,62.91077900859089,0.06816187500226079
11,291.32144445247934,0.0,0.0,63.001113850962255,0.06825974999810569
12,291.6738994667166,0.0,0.0,63.077335697661645,0.0683423340014997
13,292.62811511187584,0.0,0.0,63.28369417090083,0.06856591699761339
14,291.9456155250125,0.0,0.0,63.136096954856455,0.06840599999850383
15,288.2672740442093,0.0,0.0,62.34061960559938,0.06754412499867612
16,293.5677518423963,0.0,0.0,63.48689981114927,0.06878608399711084
17,269.05080725191584,0.0,0.0,58.184870568758406,0.06304149999778019
18,292.5950351222772,0.0,0.0,63.27654029935935,0.06855816600000253
19,288.8240474431492,0.0,0.0,62.46102730288279,0.06767458299873397
20,289.09861444034067,0.0,0.0,62.52040510351909,0.06773891700140666
21,292.22515879396974,0.0,0.0,63.19655092297043,0.06847149999521207
22,289.8157859281682,0.0,0.0,62.67550045751957,0.06790695800009416
23,289.92461574616726,0.0,0.0,62.69903597090075,0.06793245799781289
24,289.408032574084,0.0,0.0,62.58731980356169,0.06781141700048465
25,291.7665414108356,0.0,0.0,63.09737042486749,0.06836404100613436
26,292.56711921054875,0.0,0.0,63.270503210203884,0.06855162500141887
27,293.90632783646987,0.0,0.0,63.560120183888806,0.06886541599669727
28,265.84672909821063,0.0,0.0,57.491957306130764,0.06229075000010198
29,296.77573933170015,0.0,0.0,64.18065850586514,0.06953774999419693
