i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s
0,349.9313561302415,1.1466524776819789,10.016346643280814,63.43686207411183,0.0633631250020698
1,356.5976338815478,1.1684964872756962,10.207160491790642,64.64534978134073,0.0645702080000774
2,342.34670848366727,1.121799160412942,9.799245607136582,62.061888845198354,0.0619897500000661
3,343.87969785001445,1.126822448621867,9.843125507079248,62.339794878168576,0.0622673330035468
4,344.6413629741717,1.1293182672630917,9.864927216974651,62.4778723741728,0.0624052500024845
5,350.37501142418506,1.148106244065371,10.029045720218097,63.51728956138127,0.0634434590028831
6,331.7819094104552,1.0871805050072745,9.496841470210605,60.146662644667146,0.0600767500000074
7,346.47602619587343,1.135330078128344,9.917442153062298,62.810466969394554,0.0627374579999013
8,344.36385060606943,1.1284089167893565,9.856983773130557,62.42756389649351,0.062355000001844
9,353.3477956594746,1.1578474414439224,10.114137944377791,64.05620698105935,0.0639817500014032
10,333.26358795573077,1.0920356582974986,9.539252662186971,60.4152668605175,0.0603450419985165
11,344.4812065706353,1.1287934679454126,9.860342940581988,62.44883862368592,0.0623762499999429
12,330.46545148320524,1.0828667454152832,9.459159511421738,59.90801023900435,0.059838374996616
13,354.0054530277231,1.1600024482404188,10.132962562570716,64.17542956294787,0.0641008340026019
14,332.47822521054457,1.0894621874670891,9.51677263758016,60.27289337134101,0.0602028339999378
15,332.94188901480146,1.0909815175889794,9.530044433056672,60.3569480760256,0.0602867910019995
16,331.5582427131216,1.0864475956289643,9.490439291229483,60.106115511120066,0.0600362499972106
17,353.44927407068246,1.1581799651506557,10.117042636757198,64.07460336612893,0.0640001250030763
18,329.50175184444817,1.079708901572016,9.431574816673198,59.73330717226359,0.0596638749993871
19,343.71309652276335,1.1262765306258629,9.838356752820038,62.309592767860245,0.0622371659992495
20,345.21272917014005,1.1311905157849615,9.881281858474518,62.58145177033861,0.062508709001122
21,353.99233124718177,1.1599594508870643,10.132586968042885,64.17305079760494,0.0640984580022632
22,353.40509298276,1.1580351928887662,10.115778008469515,64.06659405364027,0.0639921250003681
23,374.3218432757152,1.2265750454292903,10.714493779191155,67.85846060154398,0.0677795839983446
24,353.6156434045482,1.1587251229524518,10.121804750496418,64.10476341981064,0.0640302499996323
25,352.0352477660601,1.1535464942218625,10.07656790540862,63.81826340092126,0.0637440829996194
26,353.2720858728606,1.1575993561755262,10.111970846592095,64.04248202841661,0.0639680410022265
27,345.7760323151516,1.1330363433611366,9.897405705242871,62.68356946653818,0.0626107079988287
28,343.8803881644448,1.126824710639083,9.84314526646493,62.339920020944554,0.0622674580008606
