i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s
0,1784.5599182875326,1.8685093752169215,0.0,475.76919966460866,0.5137712089999695
1,1781.4314907183507,1.865233779826259,0.0,474.93515118826116,0.512870540998847
2,1776.5638846305587,1.8601371912966735,0.0,473.6374323339155,0.5114691670023603
3,1776.1253612297892,1.8596780388315794,0.0,473.5205206374909,0.511342916997819
4,1784.6351741013289,1.8685881712226913,0.0,475.78926309757776,0.5137928749973071
5,1779.3196350329554,1.8630225780017482,0.0,474.37212392369514,0.5122625419971882
6,1804.787135064832,1.889688122870963,0.0,481.16183828601896,0.5195945840023342
7,1775.9211500186464,1.8594642210949854,0.0,473.4660772963107,0.5112841250011115
8,1781.1738786342587,1.8649640491271873,0.0,474.86647100901007,0.5127963749982882
9,1797.5348509506603,1.8820946760383848,0.0,479.22835688627373,0.5175066660012817
10,1782.1034613760824,1.8659373613989345,0.0,475.11430064620373,0.5130639999988489
11,1779.117306435301,1.862810731440746,0.0,474.3181824931,0.5122042920011154
12,1779.8063525884374,1.8635321917760919,0.0,474.5018843309874,0.5124026670018793
13,1795.7694721548175,1.8802462501060089,0.0,478.7577014332425,0.5169984169988311
14,1800.139363767342,1.8848217106231986,0.0,479.92272806743193,0.518256499999552
15,1768.3179047798128,1.8515033031872994,0.0,471.4390285740661,0.5090951659985876
16,1777.8371932786956,1.861470399065271,0.0,473.97690036199464,0.5118357499995909
17,1777.3811567479238,1.8609929096156557,0.0,473.85531961088634,0.5117044580001675
18,1777.1469904701933,1.8607477276630549,0.0,473.7928901562053,0.5116370420000749
19,1782.6535694305517,1.8665133476948412,0.0,475.260961156799,0.5132223750006233
20,1777.5529502454003,1.8611727846410593,0.0,473.9011202892297,0.511753917002352
21,1777.9214245000644,1.8615585927006884,0.0,473.9993566664128,0.5118599999987055
22,1776.8571030714272,1.8604442033505333,0.0,473.71560527812954,0.5115535840013763
23,1776.9346756835873,1.8605254251417414,0.0,473.7362863767159,0.5115759170003003
24,1775.9308478967102,1.8594743751816574,0.0,473.46866278062953,0.5112869170006888
25,1774.2983217244703,1.857765051540093,0.0,473.03342624839615,0.5108169160012039
26,1777.556277812507,1.8611762687439308,0.0,473.90200742892335,0.5117548750022252
27,1781.2621633934934,1.8650564869874287,0.0,474.890007999174,0.5128217920027964
28,1775.2046080215512,1.8587139714532732,0.0,473.2750449812897,0.511077834002208
