i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s,size,profiler,phase,variant
22,1441.8208366411573,2.96849390351307,0.0,455.04676770369457,0.4823908339967602,10,mac,phase-26,with
23,1440.003208219548,2.9647516778833114,0.0,454.47311394788784,0.4817827090009814,10,mac,phase-26,with
24,1439.818517738674,2.96437142774919,0.0,454.4148245930585,0.4817209169996204,10,mac,phase-26,with
25,1447.1916495857026,2.979551605744599,0.0,456.7418264850962,0.4841877500002738,10,mac,phase-26,with
26,1440.1819178853802,2.9651196144119285,0.0,454.529515723842,0.4818424999975832,10,mac,phase-26,with
27,1442.372537883316,2.969629774026444,0.0,455.22088771958175,0.4825754170014988,10,mac,phase-26,with
28,1445.1306763932466,2.975308369552118,0.0,456.0913717505567,0.4834982090033008,10,mac,phase-26,with
29,1445.056946063402,2.9751565698075964,0.0,456.06810204365206,0.4834735410040593,10,mac,phase-26,with
0,454.3035083761031,1.3014348524909098,13.459576237603356,88.22358368464694,0.090134540994768,10,mac,phase-21,without
1,444.8422739911043,1.2743314294505814,13.179269783528383,86.38625690170258,0.088257416995475,10,mac,phase-21,without
2,455.5753429091931,1.3050782533395655,13.497256672696034,88.47056791059792,0.0903868749956018,10,mac,phase-21,without
3,419.6566096594096,1.202182522959485,12.433098197975724,81.49532050377981,0.0832605410032556,10,mac,phase-21,without
4,435.18530530497446,1.2466672899803264,12.893164341112325,84.51091944708739,0.0863414589985041,10,mac,phase-21,without
5,434.93685971867296,1.245955572507318,12.88580368408884,84.46267249418028,0.0862921669977367,10,mac,phase-21,without
6,438.8447567113363,1.2571504526973825,13.00158231342293,85.22156753022256,0.0870674999969196,10,mac,phase-21,without
7,418.10714629014495,1.1977438039220134,12.387192498456614,81.19442207639754,0.0829531249983119,10,mac,phase-21,without
8,430.42937583161984,1.2330430668376595,12.75226119124211,83.58734053088976,0.085397875001945,10,mac,phase-21,without
9,448.2131743145597,1.2839879852207514,13.279138899783035,87.04086973496463,0.0889262089986004,10,mac,phase-21,without
10,439.2591082362903,1.2583374378423693,13.01385823873819,85.30203262847219,0.087149708000652,10,mac,phase-21,without
11,445.6432605229153,1.276626000744122,13.20300048138,86.5418046820226,0.088416334001522,10,mac,phase-21,without
12,443.8860921648639,1.2715922730693427,13.15094113990136,86.20057093227965,0.0880677089953678,10,mac,phase-21,without
13,431.57225975907176,1.236317065272878,12.786121227690554,83.80928316165615,0.0856246249968535,10,mac,phase-21,without
14,426.859596067627,1.2228167848149134,12.646499906112131,82.89410625482151,0.0846896250004647,10,mac,phase-21,without
15,460.8455878665688,1.3201758265306909,13.653397363856882,89.49402445113316,0.0914325000048847,10,mac,phase-21,without
16,448.61450172342313,1.2851376604214158,13.291028961726749,87.11880561172545,0.0890058329969178,10,mac,phase-21,without
17,446.24997941202497,1.278364057116996,13.220975643341562,86.6596266087732,0.0885367079972638,10,mac,phase-21,without
18,440.1419993148403,1.2608666395751174,13.04001550929003,85.47348588277637,0.0873248749994672,10,mac,phase-21,without
19,459.3093502042079,1.315774994931014,13.607883500207592,89.1956943932182,0.0911277080012951,10,mac,phase-21,without
20,443.4385504379859,1.2703102085671665,13.137681893865697,86.11366045444791,0.0879789160026121,10,mac,phase-21,without
21,442.1656725615023,1.2666638188720003,13.099970547807796,85.8664736161651,0.0877263750007841,10,mac,phase-21,without
22,441.68348391262026,1.2652825019735825,13.085684823042577,85.77283487063022,0.0876307080034166,10,mac,phase-21,without
23,435.0414455972906,1.2462551777381865,12.888902232923874,84.4829825750939,0.0863129170029424,10,mac,phase-21,without
24,459.08064738870326,1.315119834208121,13.601107759047146,89.15128139263473,0.0910823329977574,10,mac,phase-21,without
25,446.02715863284936,1.2777257465547136,13.214374168315857,86.616355871709,0.0884924999991199,10,mac,phase-21,without
26,450.1188192756612,1.2894470510723803,13.33559713345909,87.410936935854,0.0893042919997242,10,mac,phase-21,without
27,448.4937466626544,1.2847917356336875,13.287451371158928,87.09535555243103,0.0889818750001723,10,mac,phase-21,without
28,435.6244398844741,1.2479252706830015,12.906174509958412,84.59619729682663,0.0864285839998046,10,mac,phase-21,without
29,440.8499472673068,1.2628946849723075,13.060989768266232,85.61096601285958,0.0874653330029104,10,mac,phase-21,without
0,1533.8317063038091,1.9223856119804856,3.480180849275017,458.8204142525148,0.482414374993823,10,mac,phase-21,with
1,1532.4658514507016,1.9206737555187392,3.4770817987839244,458.4118413387225,0.4819847920007305,10,mac,phase-21,with
2,1532.7859211727923,1.9210749060661227,3.4778080196024637,458.507584908161,0.4820854589997907,10,mac,phase-21,with
3,1538.3956003927374,1.9281056426038587,3.490536077127675,460.1856277683658,0.4838497919990914,10,mac,phase-21,with
4,1522.9541430561326,1.9087525184704217,3.4555002489550732,455.5665709170007,0.4789932089988724,10,mac,phase-21,with
5,1539.8533965777838,1.9299327311950096,3.493843737508207,460.6217034126296,0.4843082919978769,10,mac,phase-21,with
