i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s
0,243.61769021404155,0.0,0.0,60.71178863926628,0.0740814170021622
1,251.46161214338602,0.0,0.0,62.666566758453214,0.07646666599976015
2,254.063240155725,0.0,0.0,63.314916596530836,0.07725779200336547
3,252.81360526435807,0.0,0.0,63.00349598773077,0.07687779199841316
4,252.19796606709363,0.0,0.0,62.850072987990785,0.07669058299870812
5,255.2020225366119,0.0,0.0,63.598711731251065,0.07760408299873234
6,255.21956346696606,0.0,0.0,63.60308309383669,0.07760941699962132
7,255.85493045791168,0.0,0.0,63.76142244279269,0.0778026250009134
8,251.7152386884793,0.0,0.0,62.72977284658861,0.07654379099767539
9,252.90102379610673,0.0,0.0,63.02528149689481,0.0769043749969569
10,246.51459376621943,0.0,0.0,61.433723881381255,0.0749623329975293
11,256.09101607265075,0.0,0.0,63.82025716834245,0.07787441599793965
12,258.54822246754117,0.0,0.0,64.43261579943601,0.07862162500168779
13,251.91734740702606,0.0,0.0,62.78014021437615,0.07660525000028429
14,256.0914304298579,0.0,0.0,63.82036043000281,0.07787454199933563
15,256.1073238132674,0.0,0.0,63.82432120860419,0.07787937499961117
16,255.20229877475003,0.0,0.0,63.598780572357974,0.077604166999663
17,252.78893813177984,0.0,0.0,62.99734870943538,0.07687029099906795
18,254.18874952204928,0.0,0.0,63.34619469507053,0.0772959579990129
19,254.19532983990766,0.0,0.0,63.34783457133176,0.07729795900013414
20,254.78890311316445,0.0,0.0,63.49575853808566,0.07747845799895003
21,254.8345312291614,0.0,0.0,63.507129487920956,0.07749233299909974
22,256.2513343634823,0.0,0.0,63.86020997381984,0.07792316699851654
23,256.51962110224747,0.0,0.0,63.927069518232734,0.07800474999748985
24,254.42100073848022,0.0,0.0,63.404073852987096,0.07736658299836563
25,252.18371695261894,0.0,0.0,62.84652197646316,0.07668625000223983
26,253.7606969687288,0.0,0.0,63.23952002739407,0.07716579200132401
27,252.71604495264393,0.0,0.0,62.97918305290586,0.07684812499792315
28,253.57256771842907,0.0,0.0,63.192636472792486,0.07710858399877907
