i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s,size,profiler,phase,variant
7,389.93592361841473,1.1124652441780658,0.0,83.33376010933874,0.1269118330019409,1000,mac,phase-28,without
8,385.98444052724494,1.1011918853115832,0.0,82.4892830451586,0.1256257500026549,1000,mac,phase-28,without
9,392.3077634767284,1.1192319698047928,0.0,83.84064937446811,0.1276837919976969,1000,mac,phase-28,without
10,388.2323543821091,1.1076050570251232,0.0,82.96968790806378,0.1263573749965871,1000,mac,phase-28,without
11,386.97019818661727,1.104004196434544,0.0,82.6999507147331,0.1259465830007684,1000,mac,phase-28,without
12,389.86653746995654,1.1122672894016223,0.0,83.31893149699425,0.1268892500011134,1000,mac,phase-28,without
13,381.0208254600399,1.087030970881068,0.0,81.42850181872728,0.1240102499978093,1000,mac,phase-28,without
14,385.7221262916305,1.1004435175606295,0.0,82.433223497269,0.1255403750001278,1000,mac,phase-28,without
15,343.1331262252372,0.9789394973141547,0.0,73.33146779880578,0.1116789999978209,1000,mac,phase-28,without
16,388.1155996030598,1.107271962211548,0.0,82.94473607839231,0.1263193750019127,1000,mac,phase-28,without
17,389.05616701447246,1.109955348100423,0.0,83.14574607588622,0.126625500000955,1000,mac,phase-28,without
18,389.06871200446767,1.1099911382508372,0.0,83.14842708351726,0.1266295829991577,1000,mac,phase-28,without
19,392.4126092864002,1.1195310889989805,0.0,83.86305612137816,0.1277179159988009,1000,mac,phase-28,without
20,388.8035833767817,1.1092347411977002,0.0,83.09176606790044,0.1265432920008606,1000,mac,phase-28,without
21,391.07825252802337,1.1157242442659956,0.0,83.57788884319822,0.1272836249991087,1000,mac,phase-28,without
22,389.61177851231594,1.1115404764335115,0.0,83.26448659829212,0.1268063340030494,1000,mac,phase-28,without
23,389.1410446762379,1.1101974992924573,0.0,83.16388540154406,0.1266531250003026,1000,mac,phase-28,without
24,390.4422461395545,1.1139097538346416,0.0,83.44196701452225,0.1270766249981534,1000,mac,phase-28,without
25,388.5996465362807,1.1086529208694789,0.0,83.04818243604097,0.1264769169974897,1000,mac,phase-28,without
26,375.54743132246494,1.0714156854535613,0.0,80.25877498306677,0.1222288329990988,1000,mac,phase-28,without
27,406.8875185658029,1.1608271905136591,0.0,86.95650954393228,0.1324290420016041,1000,mac,phase-28,without
28,389.20415678718,1.1103775545929748,0.0,83.17737318041921,0.1266736659999878,1000,mac,phase-28,without
29,391.19795385274,1.116065745408526,0.0,83.60347038332958,0.1273225840013765,1000,mac,phase-28,without
0,305.3505916825048,0.9489872136384976,0.0,66.5128391206041,0.1058808339985262,1000,mac,phase-17,without
1,367.7543969535843,1.1429295700568434,0.0,80.10591663074877,0.1275194589979946,1000,mac,phase-17,without
2,367.1037123178958,1.1409073326150327,0.0,79.96418157710656,0.1272938330002944,1000,mac,phase-17,without
3,365.1552719264768,1.1348518505941692,0.0,79.53976352840897,0.1266182079998543,1000,mac,phase-17,without
4,368.1911850271189,1.1442870467021975,0.0,80.20105977327462,0.1276709160010796,1000,mac,phase-17,without
5,367.3663873125061,1.1417236900023042,0.0,80.02139862574973,0.1273849159988458,1000,mac,phase-17,without
6,369.0514317372989,1.1469605739550424,0.0,80.38844258043723,0.1279692080024688,1000,mac,phase-17,without
7,360.69134272402255,1.1209785788497957,0.0,78.5674103940901,0.1250703330006217,1000,mac,phase-17,without
8,370.60273490365097,1.151781808658513,0.0,80.72635441274225,0.1285071249985776,1000,mac,phase-17,without
9,367.15298100167064,1.1410604528388302,0.0,79.97491350338036,0.1273109169997042,1000,mac,phase-17,without
10,362.3793921728516,1.1262248019997214,0.0,78.93510891662754,0.1256556670014106,1000,mac,phase-17,without
11,367.18182008164734,1.1411500806925057,0.0,79.98119536147766,0.1273209169994515,1000,mac,phase-17,without
12,368.02740499563134,1.143778041119878,0.0,80.16538447025499,0.1276141249982174,1000,mac,phase-17,without
13,367.8016180764143,1.1430763267457118,0.0,80.11620254808915,0.1275358330021845,1000,mac,phase-17,without
14,365.48259548788474,1.1358691267447971,0.0,79.61106261861329,0.1267317079982604,1000,mac,phase-17,without
15,365.9127794057153,1.1372060785918026,0.0,79.7047672142431,0.1268808749991876,1000,mac,phase-17,without
16,365.31917595814264,1.1353612415518144,0.0,79.57546584170511,0.126675041999988,1000,mac,phase-17,without
17,366.4670896108851,1.1389287976937927,0.0,79.82550955600907,0.1270730830001412,1000,mac,phase-17,without
18,372.6442995758933,1.1581267080055184,0.0,81.17105721109266,0.1292150410008616,1000,mac,phase-17,without
19,366.4208288468271,1.1387850256665557,0.0,79.81543282833536,0.1270570420019794,1000,mac,phase-17,without
20,364.30451904093405,1.1322078288292283,0.0,79.35444870882503,0.1263232079982117,1000,mac,phase-17,without
21,363.1997428984131,1.128774338075507,0.0,79.11380140099804,0.1259401250026712,1000,mac,phase-17,without
22,367.0620167726892,1.140777748653696,0.0,79.95509926593404,0.1272793749994889,1000,mac,phase-17,without
23,369.46875629421896,1.1482575606950132,0.0,80.47934609224167,0.1281139159982558,1000,mac,phase-17,without
24,373.6769809089071,1.1613361381081209,0.0,81.39600050328389,0.1295731249992968,1000,mac,phase-17,without
25,366.2824012440538,1.138354811910222,0.0,79.78527990535468,0.1270090419966436,1000,mac,phase-17,without
26,364.5013486503741,1.1328195479079266,0.0,79.39732301954673,0.1263914589981141,1000,mac,phase-17,without
27,363.1987825501328,1.1287713534464825,0.0,79.11359221361668,0.1259397920002811,1000,mac,phase-17,without
28,366.4687738163704,1.1389340319704382,0.0,79.82587641722218,0.1270736670012411,1000,mac,phase-17,without
29,365.7796380252842,1.1367922936800423,0.0,79.6757657599865,0.1268347080003877,1000,mac,phase-17,without
0,606.9461209242834,0.5347837400070783,20.923413827776937,110.09860247395724,0.1308225419998052,1000,mac,phase-10,without
1,602.3070446997477,0.5306962230957631,20.76348972862173,109.25708492984025,0.129822625000088,1000,mac,phase-10,without
2,605.7278726233361,0.5337103343781804,20.881416832546307,109.87761509010788,0.1305599580009584,1000,mac,phase-10,without
3,604.8394157703248,0.5329275099028138,20.85078882494759,109.7164511012418,0.1303684579979744,1000,mac,phase-10,without
4,620.1525377508962,0.546419990308626,21.37868212082499,112.49421550478836,0.133669083003042,1000,mac,phase-10,without
5,594.1234246810665,0.5234855881324447,20.4813736356819,107.77259545676706,0.1280587090004701,1000,mac,phase-10,without
6,608.4645794938132,0.5361216626411702,20.975760050835785,110.37404729625092,0.131149834000098,1000,mac,phase-10,without
7,597.649025563058,0.5265920154749121,20.602912605455938,108.41213118589752,0.1288186250021681,1000,mac,phase-10,without
8,600.5881242796218,0.5291816723648851,20.70423293127613,108.94527679812072,0.1294521249983518,1000,mac,phase-10,without
9,616.530663398111,0.5432287358538342,21.253824290281266,111.83721599390812,0.1328884159993322,1000,mac,phase-10,without
10,591.4634637568722,0.5211418811669121,20.389676100655436,107.29008478523802,0.1274853749964677,1000,mac,phase-10,without
11,617.1983607546819,0.5438170478591833,21.276841997490543,111.95833472800936,0.1330323330003011,1000,mac,phase-10,without
12,610.1374903627665,0.5375956740902177,21.033430748779768,110.67750940332355,0.1315104169989354,1000,mac,phase-10,without
13,615.7036840612332,0.5425000795737502,21.225315613322977,111.68720388224584,0.132710166999459,1000,mac,phase-10,without
14,574.0844314488429,0.5058291152145761,19.79056413277029,104.13756909480084,0.123739458998898,1000,mac,phase-10,without
15,568.8861052912658,0.5012488399504518,19.611360863061424,103.19460492479926,0.1226190000015776,1000,mac,phase-10,without
16,627.4529249580381,0.5528524037297544,21.630350295926643,113.8184886178632,0.1352426250014105,1000,mac,phase-10,without
17,609.4197285876301,0.5369632500359095,21.00868715765496,110.54730910114289,0.131355708999763,1000,mac,phase-10,without
18,604.0248052457164,0.5322097518548082,20.822706541319373,109.56868266310865,0.1301928749999206,1000,mac,phase-10,without
19,617.6062482579473,0.5441764398990669,21.290903211050995,112.0323245642204,0.133120249996864,1000,mac,phase-10,without
20,600.7478006205176,0.5293223641130174,20.709737495921804,108.97424171176743,0.1294865419986308,1000,mac,phase-10,without
21,621.2348869455066,0.5473736544483785,21.41599423029281,112.69055110955992,0.1339023750006163,1000,mac,phase-10,without
22,596.8769403256291,0.5259117267035666,20.57629630727704,108.27207673509676,0.128652208000858,1000,mac,phase-10,without
23,598.978231220104,0.5277631862724634,20.648734662910133,108.6532459738434,0.1291051250009331,1000,mac,phase-10,without
24,610.22235075287,0.5376704450710899,21.036356163406392,110.69290287901062,0.1315287079996778,1000,mac,phase-10,without
25,599.235721308217,0.5279900622793916,20.6576111866812,108.69995407176977,0.129160624997894,1000,mac,phase-10,without
26,617.3373497306663,0.5439395118503586,21.28163340114528,111.98354700219258,0.1330622909990779,1000,mac,phase-10,without
27,603.0018040200588,0.531308379553992,20.787440350049938,109.3831126406781,0.129972374998033,1000,mac,phase-10,without
28,599.2825056391234,0.5280312842241299,20.659223995269084,108.70844063964276,0.129170708998572,1000,mac,phase-10,without
29,618.7763575280541,0.545207429949274,21.331240696765345,112.24457964080678,0.1333724579999398,1000,mac,phase-10,without
0,598.6404278332444,0.5017380799853979,17.627731210153645,107.60609355420166,0.1297699579990876,1000,mac,phase-11,without
1,590.9421410181493,0.4952859202811778,17.40104533254538,106.2223203696366,0.1281011659993964,1000,mac,phase-11,without
2,596.3705986768317,0.4998356696738266,17.56089319454044,107.19808995604669,0.1292779169998539,1000,mac,phase-11,without
3,588.5562142436058,0.4932862051547235,17.330788674435954,105.79344813218304,0.1275839580011961,1000,mac,phase-11,without
4,589.6954582077027,0.4942410388956552,17.36433516653402,105.99822814182151,0.1278309170011198,1000,mac,phase-11,without
5,620.342130656027,0.5199269128815112,18.266765539237095,111.50699191598812,0.1344743330009805,1000,mac,phase-11,without
6,606.6850838626654,0.5084805418751734,17.864616371214428,109.05212688082888,0.1315138339996338,1000,mac,phase-11,without
7,617.9990687003339,0.5179631240154778,18.197771090410455,111.08582466385282,0.13396641700092,1000,mac,phase-11,without
8,603.547606389023,0.5058509300908167,17.772229343857358,108.48816280681048,0.1308337090013083,1000,mac,phase-11,without
9,600.106237032878,0.5029666176170962,17.670893832280647,107.86957392494656,0.1300877080029749,1000,mac,phase-11,without
10,607.4835312159404,0.509149743992798,17.8881276722803,109.19564842832207,0.1316869169968413,1000,mac,phase-11,without
11,593.7434442190689,0.4976337745592017,17.48353327951329,106.72585685046349,0.1287084169998706,1000,mac,phase-11,without
12,544.4200977669105,0.4562944329498608,16.031144410971777,97.85994605331348,0.1180163749995699,1000,mac,phase-11,without
13,602.5713566972332,0.5050327066244901,17.74348242607375,108.31268114739896,0.1306220829974336,1000,mac,phase-11,without
14,615.5691238090064,0.5159265160158181,18.126218262689076,110.64904013485912,0.1334396669990383,1000,mac,phase-11,without
15,584.7698319196852,0.4901127272054131,17.219293815816847,105.11284289465426,0.1267631670016271,1000,mac,phase-11,without
16,599.4523315877506,0.502418560307105,17.651638752122956,107.75203390053044,0.1299459580004622,1000,mac,phase-11,without
17,604.4494607701041,0.506606800667797,17.798785596795266,108.65027184988683,0.1310292080015642,1000,mac,phase-11,without
18,603.7200159969585,0.5059954316340379,17.777306164742534,108.51915357111336,0.1308710830016934,1000,mac,phase-11,without
19,592.0333350469189,0.4962004819636689,17.433176932990236,106.41846336514152,0.1283377090003341,1000,mac,phase-11,without
20,640.5170945999755,0.5368361411968281,18.86084309404856,115.13345774867972,0.1388477500004228,1000,mac,phase-11,without
21,606.4102175426757,0.5082501683600679,17.85652258171705,109.00271944095589,0.1314542500003881,1000,mac,phase-11,without
22,527.3991446022711,0.4420286734667299,15.52994072779778,94.80041616949802,0.1143266669969307,1000,mac,phase-11,without
23,616.3914070099612,0.516615695655664,18.150431440702327,110.7968461949514,0.1336179169993556,1000,mac,phase-11,without
24,576.81763141262,0.4834477549974464,16.985131125576952,103.68342852178569,0.1250393329974031,1000,mac,phase-11,without
25,597.0550658375118,0.5004093416529406,17.581048203406645,107.32112347316732,0.1294262920018809,1000,mac,phase-11,without
26,588.7255561438179,0.4934281355622321,17.33577516275309,105.82388747358006,0.1276206670008832,1000,mac,phase-11,without
27,574.9945015603392,0.4819197364589087,16.931446740922993,103.35571947922062,0.1246441250004863,1000,mac,phase-11,without
28,613.3936692334426,0.5141032038051986,18.062159227022644,110.25800044275492,0.1329680839990032,1000,mac,phase-11,without
29,594.1982164073472,0.4980149324529366,17.496924626846507,106.80760251340648,0.1288069999973231,1000,mac,phase-11,without
0,364.8766742429042,0.8046531454405679,0.0,80.39826011527006,0.1268683750022319,1000,mac,phase-29,without
1,365.3180233462949,0.805626441267213,0.0,80.49550858994903,0.1270218329991621,1000,mac,phase-29,without
2,366.4414736680069,0.8081039573676527,0.0,80.74305374031796,0.1274124590017891,1000,mac,phase-29,without
3,366.8088859117689,0.8089142021393416,0.0,80.82401069708921,0.1275402089995623,1000,mac,phase-29,without
4,365.4757273237976,0.8059742217928093,0.0,80.5302576607982,0.1270766669986187,1000,mac,phase-29,without
5,367.19199550640815,0.8097590638751995,0.0,80.90842646553034,0.1276734169987321,1000,mac,phase-29,without
6,362.61420279761586,0.7996637753508022,0.0,79.89973888713432,0.126081708996935,1000,mac,phase-29,without
7,368.3287445651405,0.81226590733836,0.0,81.15890190822446,0.1280686669997521,1000,mac,phase-29,without
8,365.6333076400536,0.8063217296114387,0.0,80.56497948367624,0.1271314580008038,1000,mac,phase-29,without
9,352.71420422307534,0.7778315631125432,0.0,77.71833701432827,0.1226394589975825,1000,mac,phase-29,without
10,367.2765995532215,0.8099456390037045,0.0,80.92706843045347,0.1277028340009565,1000,mac,phase-29,without
11,359.70354426494987,0.7932449749479735,0.0,79.25839374688503,0.1250696669994795,1000,mac,phase-29,without
12,367.3474216749241,0.8101018212072202,0.0,80.94267363562142,0.1277274589992885,1000,mac,phase-29,without
13,360.69265542817,0.7954262363572617,0.0,79.47633811602974,0.1254135829985898,1000,mac,phase-29,without
14,366.4704726227443,0.8081679080167108,0.0,80.74944347600302,0.1274225419983849,1000,mac,phase-29,without
15,346.4734648496929,0.7640690210780694,0.0,76.34322968938376,0.1204695409978739,1000,mac,phase-29,without
16,364.16689416594915,0.8030878856917008,0.0,80.24186457869577,0.1266215830000874,1000,mac,phase-29,without
17,364.4189058994981,0.8036436406862038,0.0,80.29739376522986,0.1267092080015572,1000,mac,phase-29,without
18,363.6532849171853,0.801955236424924,0.0,80.12869403945699,0.1264430000010179,1000,mac,phase-29,without
19,363.1788615100191,0.8009090026868013,0.0,80.02415785178955,0.1262780420001945,1000,mac,phase-29,without
20,365.202384114108,0.8053714250425978,0.0,80.47002821883956,0.1269816249987343,1000,mac,phase-29,without
21,347.2093707427358,0.765691895417225,0.0,76.50538188377107,0.1207254170003579,1000,mac,phase-29,without
22,366.7200886197396,0.8087183797550078,0.0,80.80444477718787,0.1275093339972954,1000,mac,phase-29,without
23,364.3784028286367,0.8035543203057319,0.0,80.28846917054771,0.1266951249999692,1000,mac,phase-29,without
24,361.86307987494615,0.7980073432875777,0.0,79.73423371681714,0.1258205420017475,1000,mac,phase-29,without
25,363.2277539486155,0.8010168239241726,0.0,80.03493099042359,0.1262950420023116,1000,mac,phase-29,without
26,369.8498025202089,0.8156202573265656,0.0,81.49405737787934,0.1285975419996248,1000,mac,phase-29,without
27,344.18474969213844,0.7590217764046056,0.0,75.83892582576017,0.1196737499994924,1000,mac,phase-29,without
28,365.1760195969721,0.8053132840510273,0.0,80.46421896476514,0.1269724580015463,1000,mac,phase-29,without
29,366.40300395047853,0.8080191210889907,0.0,80.73457718214165,0.1273990830013645,1000,mac,phase-29,without
0,369.9041744801996,0.7311672810929373,0.0,80.96015894283615,0.1263925839994044,1000,mac,phase-16,without
1,362.65247416911905,0.7168332822749883,0.0,79.3729943464487,0.1239147499982209,1000,mac,phase-16,without
2,373.5020987437511,0.7382790810748,0.0,81.74762915900968,0.1276219589999527,1000,mac,phase-16,without
3,371.86416119762464,0.7350414686745501,0.0,81.389137167782,0.1270622920019377,1000,mac,phase-16,without
4,371.1264048995963,0.7335831902777286,0.0,81.22766597802486,0.1268102079993696,1000,mac,phase-16,without
5,370.24561255512725,0.7318421811511949,0.0,81.0348887856505,0.126509249999799,1000,mac,phase-16,without
6,372.7495863983696,0.7367916352887809,0.0,81.5829283437941,0.1273648330025025,1000,mac,phase-16,without
7,359.0990580845462,0.7098094589272251,0.0,78.59526554303275,0.1227005830005509,1000,mac,phase-16,without
8,376.1469165837081,0.7435069330495576,0.0,82.32649495039648,0.1285256669980299,1000,mac,phase-16,without
9,375.5150076768029,0.7422578768094935,0.0,82.18819035945118,0.1283097499981522,1000,mac,phase-16,without
10,370.9366627685933,0.7332081384464557,0.0,81.18613751161665,0.1267453749969718,1000,mac,phase-16,without
11,370.283292900175,0.7319166616175967,0.0,81.04313580456662,0.1265221249996102,1000,mac,phase-16,without
12,372.6448394186792,0.7365845882489614,0.0,81.56000258974865,0.1273290419994737,1000,mac,phase-16,without
13,352.6584027037055,0.697078603727001,0.0,77.18561266722611,0.1204998749999504,1000,mac,phase-16,without
14,371.5725957994248,0.7344651489296806,0.0,81.32532285421372,0.1269626670000434,1000,mac,phase-16,without
15,374.22509604520354,0.7397081862528732,0.0,81.90587007781814,0.1278689999999187,1000,mac,phase-16,without
16,371.6252751140856,0.7345692769550659,0.0,81.33685266647912,0.1269806669988611,1000,mac,phase-16,without
17,372.5041183310883,0.7363064333588449,0.0,81.52920325737028,0.1272809590009274,1000,mac,phase-16,without
18,376.750410858117,0.744699823798614,0.0,82.45858048970108,0.1287318750000849,1000,mac,phase-16,without
19,372.8896987536109,0.7370685869343612,0.0,81.61359444418653,0.1274127080032485,1000,mac,phase-16,without
20,371.5436924157741,0.7344080173537312,0.0,81.31899683062224,0.1269527910008037,1000,mac,phase-16,without
21,371.5862514459922,0.7344921412229856,0.0,81.32831163723603,0.1269673329989018,1000,mac,phase-16,without
22,369.79332842271106,0.7309481783737326,0.0,80.93589829629148,0.1263547090020438,1000,mac,phase-16,without
23,373.9816971078778,0.7392270742473774,0.0,81.85259785757326,0.1277858329995069,1000,mac,phase-16,without
24,373.8370748267786,0.738941208103246,0.0,81.82094467906852,0.12773641700187,1000,mac,phase-16,without
25,371.90696021152706,0.735126066905085,0.0,81.39850449912667,0.1270769160000782,1000,mac,phase-16,without
26,374.1602214709342,0.7395799525930415,0.0,81.89167111439315,0.1278468330019677,1000,mac,phase-16,without
