i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s
0,371.8360981389177,0.0,0.0,79.91504063021144,0.1259272919996874
1,381.8268399751352,0.0,0.0,82.0622515754731,0.1293107909950777
2,378.69492235952407,0.0,0.0,81.38913961900961,0.1282501250025234
3,377.1005429822752,0.0,0.0,81.04647548997387,0.1277101669984404
4,376.1059449323693,0.0,0.0,80.83271640642396,0.1273733330017421
5,377.0002693980719,0.0,0.0,81.02492468413269,0.1276762080015032
6,376.09511706560784,0.0,0.0,80.83038928053028,0.1273696659991401
7,373.9279005486811,0.0,0.0,80.36461095273609,0.1266357089989469
8,375.2913456412782,0.0,0.0,80.65764266890704,0.1270974580038455
9,375.9660567759833,0.0,0.0,80.8026516339147,0.1273259579975274
10,380.76937419502184,0.0,0.0,81.83498095488036,0.1289526659966213
11,374.6659725434551,0.0,0.0,80.52323743829143,0.126885666999442
12,367.4374331842578,0.0,0.0,78.96967924563978,0.1244376249960623
13,367.6221062246298,0.0,0.0,79.00936918859718,0.1245001670031342
14,373.8652749683743,0.0,0.0,80.35115145856713,0.1266145000045071
15,374.382871422958,0.0,0.0,80.46239332536042,0.126789791000192
16,375.6328853036798,0.0,0.0,80.7310463974161,0.1272131250007078
17,373.0515349216383,0.0,0.0,80.17626238990805,0.1263389160012593
18,373.3190099077397,0.0,0.0,80.23374813292452,0.1264295000000856
19,372.9278900370712,0.0,0.0,80.14968862253218,0.1262970419993507
20,374.2486437648836,0.0,0.0,80.43354510755047,0.1267443329998059
21,375.006771060872,0.0,0.0,80.59648187986771,0.1270010829975945
22,375.173975427608,0.0,0.0,80.63241745424612,0.1270577090035658
23,379.6903796752694,0.0,0.0,81.6030833760348,0.1285872500011464
24,375.5708768393117,0.0,0.0,80.71771953384852,0.1271921250008745
25,376.1684465051145,0.0,0.0,80.84614924887896,0.1273944999993546
26,377.5824609660864,0.0,0.0,81.15004933729386,0.1278733750004903
27,377.7160744515755,0.0,0.0,81.17876555708816,0.1279186250030761
28,375.568662234418,0.0,0.0,80.71724357080743,0.1271913749951636
29,375.75431854819095,0.0,0.0,80.757144838954,0.1272542500009876
0,384.9922799870706,0.0,0.0,81.6414086697934,0.1287048750018584
1,382.1713775858955,0.0,0.0,81.0432085039104,0.127761832998658
2,387.3060348462912,0.0,0.0,82.13206319935875,0.1294783750054193
3,382.6248077427939,0.0,0.0,81.13936283911889,0.1279134170035831
4,382.57595115897095,0.0,0.0,81.1290023188346,0.1278970839994144
5,380.9924394855085,0.0,0.0,80.79320305638996,0.1273677080025663
6,381.0339464626488,0.0,0.0,80.80200502011628,0.1273815839958842
7,373.8850362618945,0.0,0.0,79.28600812983309,0.1249916669985395
8,375.0913924440434,0.0,0.0,79.54182785191026,0.125394957998651
9,379.9175739652012,0.0,0.0,80.5652672255431,0.1270083749986952
10,380.5149594438619,0.0,0.0,80.6919487060091,0.1272080839989939
11,383.2371466215314,0.0,0.0,81.26921533549904,0.1281181250014924
12,380.5183216338946,0.0,0.0,80.69266169155388,0.1272092079962021
13,380.6673860889716,0.0,0.0,80.72427227890252,0.1272590410007978
14,361.8152226748145,0.0,0.0,76.72648516053064,0.1209566670004278
15,382.2867931309956,0.0,0.0,81.06768350814862,0.1278004170017084
16,380.5179477428493,0.0,0.0,80.69258240427148,0.1272090830025263
17,380.8158283426864,0.0,0.0,80.7557509223179,0.1273086660003173
