i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s,size,profiler,phase,variant
3,1382.9158230323503,1.233823284999083,0.0333465752702454,441.40861685223945,0.4760479999968083,10,mac,phase-21,with
4,1386.128503523028,1.2366896055159518,0.033424043392323,442.43406238417987,0.4771539169996686,10,mac,phase-21,with
5,1376.9074533923183,1.2284626793546278,0.0332016940366115,439.4908239626273,0.4739797089969215,10,mac,phase-21,with
6,1390.6754208710522,1.2407463184449117,0.0335336842822949,443.8853788447377,0.4787191249997704,10,mac,phase-21,with
7,1380.57996803777,1.231739259178643,0.0332902502480714,440.66304253372147,0.4752439170006255,10,mac,phase-21,with
8,1381.657961329704,1.2327010337151032,0.0333162441544622,441.0071238726168,0.4756149999993795,10,mac,phase-21,with
9,1374.6571707641597,1.226455000320077,0.0331474324410831,438.7725632226178,0.47320508300254,10,mac,phase-21,with
10,1397.1551284409336,1.2465274469464094,0.0336899309985516,445.9536166278275,0.4809496670022781,10,mac,phase-21,with
11,1363.870814864897,1.2168315244387933,0.0328873384983457,435.32969970260285,0.4694920420006383,10,mac,phase-21,with
12,1392.8155520129008,1.2426557214554106,0.0335852897690651,444.5684806731154,0.4794558329995197,10,mac,phase-21,with
13,1383.647032868345,1.234475662900069,0.0333642071054072,441.6420094542761,0.4762997079997149,10,mac,phase-21,with
14,1381.6147495768726,1.232662480633317,0.0333152021792788,440.993331247114,0.4756001250025292,10,mac,phase-21,with
15,1377.525609644332,1.229014192009845,0.0332165997840498,439.6881313414681,0.4741925000016636,10,mac,phase-21,with
16,1385.5815166921095,1.2362015894868232,0.0334108537699141,442.2594713523535,0.4769656249991385,10,mac,phase-21,with
17,1383.6618018467698,1.234488839630838,0.0333645632332658,441.6467235187406,0.4763047919987002,10,mac,phase-21,with
18,1374.955298503026,1.2267209868248166,0.0331546212655355,438.8677216918945,0.4733077089986182,10,mac,phase-21,with
19,1371.61443522941,1.2237403029463525,0.0330740622417933,437.8013618946179,0.4721576669981004,10,mac,phase-21,with
20,1375.2341748666422,1.2269697974504057,0.0331613458770379,438.9567353743518,0.4734037079979316,10,mac,phase-21,with
21,1379.3660443310175,1.2306562089230462,0.0332609786195417,440.2755739868747,0.4748260419983126,10,mac,phase-21,with
22,1373.8068562416304,1.2256963584418106,0.0331269286065354,438.5011539647093,0.4729123750003055,10,mac,phase-21,with
23,1383.064340779556,1.2339557910068135,0.0333501565136976,441.456021771816,0.4760991250004736,10,mac,phase-21,with
24,1410.7851087655586,1.2586879753158997,0.0340185939274567,450.3041278177449,0.4856415829999605,10,mac,phase-21,with
25,1389.1312954040106,1.2393686655722889,0.0334964504208726,443.3925142210916,0.4781875830012723,10,mac,phase-21,with
26,1378.0240598523594,1.229458904162844,0.0332286190314282,439.8472301190153,0.4743640839988075,10,mac,phase-21,with
27,1384.5515748746504,1.2352826859820614,0.0333860185400557,441.93072741471747,0.4766110829987156,10,mac,phase-21,with
28,1384.6750399681143,1.2353928402695915,0.0333889956829619,441.9701358553671,0.4766535840026336,10,mac,phase-21,with
29,1383.272651975243,1.2341416441147788,0.0333551795706697,441.5225119769548,0.4761708330006513,10,mac,phase-21,with
0,1501.3957101887006,2.3378942855632214,0.0,454.3196566645214,0.4776932919994578,10,mac,phase-28,with
1,1523.0747637591148,2.3716517654299514,0.0,460.87969950205184,0.484590832998947,10,mac,phase-28,with
2,1482.349450842399,2.308236454130176,0.0,448.5562926504683,0.471633417000703,10,mac,phase-28,with
3,1496.3135919188987,2.329980678789939,0.0,452.781816765422,0.4760763339982077,10,mac,phase-28,with
4,1496.2265022122058,2.3298450672877697,0.0,452.7554635759362,0.4760486250015674,10,mac,phase-28,with
5,1542.8219147718562,2.402400988433286,0.0,466.8551520808284,0.4908737080004357,10,mac,phase-28,with
6,1494.696902023256,2.327463254474083,0.0,452.2926092944422,0.4755619579991617,10,mac,phase-28,with
7,1495.323932896039,2.3284396339085003,0.0,452.4823477151047,0.4757614579975779,10,mac,phase-28,with
8,1493.9695587852584,2.326330673910399,0.0,452.0725165314737,0.4753305420017568,10,mac,phase-28,with
9,1496.9221576047012,2.3309283052081926,0.0,452.9659676535291,0.4762699589991825,10,mac,phase-28,with
10,1501.434472952105,2.3379546448958344,0.0,454.3313862074005,0.4777056249986344,10,mac,phase-28,with
11,1500.131823380298,2.335926227624257,0.0,453.93720677675384,0.4772911660002137,10,mac,phase-28,with
12,1495.4458566170588,2.3286294871022406,0.0,452.5192416150254,0.4758002499984286,10,mac,phase-28,with
13,1494.2209997323944,2.326722204503884,0.0,452.1486021123762,0.4754105419997358,10,mac,phase-28,with
14,1494.2731203066917,2.3268033639157455,0.0,452.1643737049412,0.4754271250021702,10,mac,phase-28,with
15,1502.5875654484817,2.3397501797702924,0.0,454.68030993450407,0.478072499998234,10,mac,phase-28,with
16,1497.3113662013252,2.33153436032595,0.0,453.08374147877,0.4763937919997261,10,mac,phase-28,with
17,1496.8571978295734,2.330827153269345,0.0,452.9463109417557,0.4762492909976572,10,mac,phase-28,with
18,1498.3179157717002,2.3331017062779513,0.0,453.3883215785567,0.4767140420008218,10,mac,phase-28,with
19,1493.910102421541,2.326238091593804,0.0,452.0545251421503,0.4753116249994491,10,mac,phase-28,with
20,1493.8637429971986,2.3261659031410757,0.0,452.0404968632579,0.4752968749999127,10,mac,phase-28,with
21,1488.457762508,2.3177479951853006,0.0,450.4046568357949,0.4735768750033458,10,mac,phase-28,with
22,1497.8163445009673,2.332320685924895,0.0,453.2365470090906,0.4765544590009085,10,mac,phase-28,with
23,1495.7168094045244,2.329051400505332,0.0,452.6012314439148,0.4758864580035151,10,mac,phase-28,with
24,1499.423467072317,2.3348232125075006,0.0,453.72285942485047,0.4770657910012232,10,mac,phase-28,with
25,1492.0614896850398,2.323359529251074,0.0,451.4951382343194,0.4747234590031439,10,mac,phase-28,with
26,1505.6238469800112,2.3444781173777813,0.0,455.5990832955709,0.4790385420019447,10,mac,phase-28,with
27,1491.986711135891,2.3232430880347104,0.0,451.4725103790881,0.4746996670000953,10,mac,phase-28,with
28,1497.5580926404216,2.331918549735941,0.0,453.1584004579716,0.4764722920008353,10,mac,phase-28,with
29,1493.9068274120295,2.326232991921566,0.0,452.05353413012944,0.4753105830022832,10,mac,phase-28,with
0,1447.352143928246,0.1670342924325731,0.0,440.8703114465335,0.4786405830018339,10,mac,phase-17,with
1,1472.891086509974,0.1699816603012087,0.0,448.6495941990104,0.4870863329997519,10,mac,phase-17,with
2,1440.5056994473553,0.166244166122026,0.0,438.78485206247547,0.4763764579984126,10,mac,phase-17,with
3,1442.1423750135714,0.166433049626494,0.0,439.2833911841685,0.4769177079979272,10,mac,phase-17,with
4,1442.9420675541187,0.1665253395907811,0.0,439.5269813159078,0.4771821670001372,10,mac,phase-17,with
5,1437.1418858973352,0.1658559591341414,0.0,437.7602185386529,0.4752640420010721,10,mac,phase-17,with
6,1439.2019047977624,0.1660936993419229,0.0,438.3877100430714,0.4759452920006879,10,mac,phase-17,with
7,1437.048774549541,0.1658452134506105,0.0,437.73185638154155,0.4752332499992917,10,mac,phase-17,with
8,1470.7569825230353,0.1697353701699983,0.0,447.9995360266935,0.4863805829991179,10,mac,phase-17,with
9,1443.399553534289,0.1665781365879156,0.0,439.6663337101445,0.4773334580022492,10,mac,phase-17,with
10,1444.130201781698,0.1666624583706518,0.0,439.8888926234984,0.4775750839980901,10,mac,phase-17,with
11,1432.716058127496,0.165345188474033,0.0,436.41209045836274,0.4738004169994383,10,mac,phase-17,with
12,1447.250214943325,0.1670225291336786,0.0,440.8392633954313,0.4786068749999685,10,mac,phase-17,with
13,1441.7816532347647,0.1663914198770645,0.0,439.17351362352423,0.4767984169993724,10,mac,phase-17,with
14,1448.9938602988364,0.1672237576801888,0.0,441.3703860210905,0.4791834999996354,10,mac,phase-17,with
15,1443.4076182206436,0.1665790673076334,0.0,439.6687902517676,0.4773361250008747,10,mac,phase-17,with
16,1440.843745147536,0.1662831788975806,0.0,438.8878223822743,0.4764882499985106,10,mac,phase-17,with
17,1442.4172972021684,0.1664647775190038,0.0,439.3671337836588,0.4770086249991436,10,mac,phase-17,with
18,1441.4691835270078,0.1663553587451826,0.0,439.0783338720352,0.4766950830016867,10,mac,phase-17,with
19,1441.9596812033676,0.1664119655168341,0.0,439.227741785132,0.4768572909997601,10,mac,phase-17,with
20,1439.0480618235515,0.1660759448151819,0.0,438.3408487451912,0.4758944159984821,10,mac,phase-17,with
21,1443.1939296256437,0.1665544061887644,0.0,439.6036996946248,0.4772654580010567,10,mac,phase-17,with
22,1435.1608628581637,0.1656273355866317,0.0,437.15678954735574,0.4746089159998519,10,mac,phase-17,with
23,1444.4094057844504,0.16669468041367,0.0,439.9739394838406,0.4776674169988837,10,mac,phase-17,with
24,1440.9517218854164,0.1662956401483458,0.0,438.9207126075439,0.476523957997415,10,mac,phase-17,with
25,1433.4711454001133,0.1654323306866836,0.0,436.6420936144327,0.4740501250016677,10,mac,phase-17,with
26,1457.45165533711,0.1681998448167466,0.0,443.9466704093212,0.4819805000006454,10,mac,phase-17,with
27,1442.1242317326914,0.1664309557683429,0.0,439.27786465496433,0.476911707999534,10,mac,phase-17,with
28,1437.1829592656563,0.1658606992805142,0.0,437.7727296809894,0.4752776249988528,10,mac,phase-17,with
29,1453.654038845132,0.1677615740155951,0.0,442.7898984567618,0.4807246250020398,10,mac,phase-17,with
0,2184.4614011298436,2.9779537118357737,75.64002428062865,490.6013298376557,0.4851375830003235,10,mac,phase-10,with
1,2188.2322792036794,2.983094338422744,75.7705961959377,491.4482195088225,0.4859750409996195,10,mac,phase-10,with
2,2200.2072028805865,2.9994190802534537,76.18524463843772,494.1376300324218,0.4886344999977154,10,mac,phase-10,with
3,2211.33785330355,3.0145928717084405,76.57065894139438,496.6374278757894,0.4911064580010134,10,mac,phase-10,with
4,2192.32904952084,2.9886792356272527,75.91245258493223,492.36830029605864,0.4868848749974859,10,mac,phase-10,with
5,2222.734356061159,3.030129084740822,76.96527875241688,499.1969326605796,0.4936374579992844,10,mac,phase-10,with
6,2197.1012348897607,2.995184888290923,76.07769616258945,493.4400704298835,0.4879447090024769,10,mac,phase-10,with
7,2222.606968283475,3.0299554241280955,76.96086777285363,499.16832303941413,0.4936091669987945,10,mac,phase-10,with
8,2169.2309815418885,2.9571909350152223,75.11264974938665,487.18077770523,0.481755124998017,10,mac,phase-10,with
9,2190.7892924135163,2.9865801711206843,75.85913634646538,492.02249108007095,0.4865429170022253,10,mac,phase-10,with
10,2184.595169328176,2.9781360705181212,75.64465619116028,490.6313724174687,0.4851672910008346,10,mac,phase-10,with
11,2192.9611254234037,2.989540909255007,75.93433909507718,492.51025623915547,0.4870252500004426,10,mac,phase-10,with
12,2188.706010784058,2.983740150116864,75.78699981296833,491.554613397586,0.4860802499970305,10,mac,phase-10,with
13,2200.856164156168,3.000303772763221,76.20771582818583,494.2833782084476,0.4887786250001227,10,mac,phase-10,with
14,2205.5799402526673,3.0067434317808517,76.37128316723364,495.3442762557188,0.4898277079992112,10,mac,phase-10,with
15,2191.651756865896,2.9877559205369764,75.8890003816392,492.2161892644639,0.4867344580015924,10,mac,phase-10,with
16,2248.642339641375,3.0654479856969017,77.8623788367013,505.01552537697734,0.4993912499994621,10,mac,phase-10,with
17,2200.3231491239308,2.999577143264118,76.18925943890859,494.1636700353008,0.4886602499973378,10,mac,phase-10,with
18,2188.1696187001507,2.9830089168726213,75.76842648856459,491.43414678300394,0.4859611249994486,10,mac,phase-10,with
19,2216.6974605908854,3.02189932372771,76.75624282268383,497.8411252545639,0.4922967499987862,10,mac,phase-10,with
20,2194.393568108573,2.9914936780286214,75.98393942192699,492.831964045893,0.4873433749999094,10,mac,phase-10,with
21,2202.7096155320355,3.0028304790724367,76.2718941684399,494.69963903563354,0.4891902499985008,10,mac,phase-10,with
22,2197.3335011082845,2.9955015237999,76.08573870451745,493.49223437090126,0.487996292002208,10,mac,phase-10,with
23,2192.3206068507116,2.9886677262085772,75.91216024569786,492.36640418327306,0.4868830000013986,10,mac,phase-10,with
24,2192.607095391022,2.9890582799677663,75.92208031118126,492.4307457453564,0.4869466250020196,10,mac,phase-10,with
25,2206.758917696274,3.0083506656063355,76.41210690640092,495.6090590993904,0.4900895419996232,10,mac,phase-10,with
26,2199.5449179463344,2.9985162243470835,76.16231209841592,493.9888895377134,0.4884874160015897,10,mac,phase-10,with
27,2209.7367459737416,3.012410171884408,76.51521836586396,496.2778402058902,0.4907508750002307,10,mac,phase-10,with
28,2240.945048917429,3.05495470095834,77.59584940434183,503.2868150123256,0.4976817919996392,10,mac,phase-10,with
29,2185.436628380585,2.979283184450728,75.6737928850485,490.8203530650105,0.4853541670017876,10,mac,phase-10,with
0,2211.5615982745244,3.9675790009260554,74.29291679234039,491.8806066398077,0.4849021669979265,10,mac,phase-11,with
1,2235.24566157266,4.010068612009736,75.08853475988231,497.148256173907,0.4900950830015063,10,mac,phase-11,with
2,2272.6911179348313,4.077246395553525,76.34643875673976,505.4766218887483,0.4983052919997135,10,mac,phase-11,with
3,2232.8593931664254,4.005787606033444,75.00837292297624,496.61751845799625,0.4895718750012747,10,mac,phase-11,with
4,2237.6267990104925,4.014340412941726,75.16852423233382,497.6778526944505,0.4906171659968095,10,mac,phase-11,with
5,2220.3564181584784,3.983357056900498,74.58836089046183,493.8366911292392,0.4868305000018154,10,mac,phase-11,with
6,2221.642766815345,3.985664788198978,74.63157315902586,494.1227921169683,0.4871125419995223,10,mac,phase-11,with
7,2233.172002309838,4.006348432136533,75.01887439175657,496.6870468741266,0.4896404169994639,10,mac,phase-11,with
8,2221.1157981470647,3.98471939747414,74.61387071770326,494.0055873018565,0.4869969999999739,10,mac,phase-11,with
9,2225.3332486959066,3.992285575259143,74.75554739672745,494.9436041927522,0.4879217089983285,10,mac,phase-11,with
10,2230.005063894619,4.000666890929066,74.91248753264676,495.982677802931,0.4889460409976891,10,mac,phase-11,with
11,2236.179115171694,4.0117432435916704,75.11989223625403,497.3558686242774,0.4902997499993944,10,mac,phase-11,with
12,2216.3236816425288,3.976122259222046,74.45288930393282,492.9397570870532,0.4859462909989815,10,mac,phase-11,with
13,2263.4092367616013,4.060594543368748,76.0346328245798,503.4122085141405,0.4962701670010574,10,mac,phase-11,with
14,2229.3085870377163,3.9994173996400897,74.88909080826068,495.82777212038013,0.4887933330028318,10,mac,phase-11,with
15,2225.1863485822223,3.992022033964728,74.75061258598953,494.9109316607771,0.4878895000001648,10,mac,phase-11,with
16,2234.092909037793,4.00800055441904,75.04981038149651,496.89186873410046,0.4898423329977959,10,mac,phase-11,with
17,2227.261152610207,3.99574426756604,74.82031141017409,495.37239557149974,0.488344417000917,10,mac,phase-11,with
18,2245.682384127912,4.028792269212418,75.43913524100252,499.4695215756095,0.4923834159999387,10,mac,phase-11,with
19,2226.254725533305,3.9939387203276566,74.78650253813537,495.1485528526212,0.4881237499976123,10,mac,phase-11,with
20,2227.782798769239,3.996680109619052,74.83783505261674,495.4884165900219,0.4884587919987098,10,mac,phase-11,with
21,2221.6883752224203,3.9857466104544903,74.63310528076033,494.1329360310955,0.4871225419992697,10,mac,phase-11,with
22,2218.7059638787073,3.980396113941678,74.53291723355792,493.4696082259195,0.4864686250002705,10,mac,phase-11,with
23,2217.6434795297237,3.9784899990068143,74.49722523140261,493.23329762686984,0.4862356670018926,10,mac,phase-11,with
24,2211.7531536041506,3.967922654434931,74.29935170429408,491.92321108357055,0.4849441670012311,10,mac,phase-11,with
25,2264.416420909333,4.062401448805034,76.06846712887426,503.6362196156041,0.4964909999980591,10,mac,phase-11,with
26,2199.5304787447685,3.945994968520567,73.88875578554762,489.2047262223373,0.4822642500002985,10,mac,phase-11,with
27,2251.464964761066,4.039166316903047,75.63338928400955,500.7556441380552,0.4936512920030509,10,mac,phase-11,with
28,2188.8026240278873,3.926749015284224,73.5283753111971,486.8187091698617,0.4799120839998068,10,mac,phase-11,with
29,2241.903732067539,4.022013303354881,75.31219910532015,498.6290992834214,0.4915549170000304,10,mac,phase-11,with
0,1409.9511145646975,0.7683839360010437,0.0,445.2951949112135,0.4760072919998492,10,mac,phase-29,with
1,1399.6801275675623,0.7627865352585996,0.0,442.0513794983424,0.4725397500005783,10,mac,phase-29,with
2,1411.62281112157,0.7692949638848476,0.0,445.8231553748319,0.4765716660003818,10,mac,phase-29,with
3,1397.1401810163013,0.761402335403633,0.0,441.249205591088,0.4716822500013222,10,mac,phase-29,with
4,1398.952331427642,0.762389906711112,0.0,441.82152463271353,0.472294041999703,10,mac,phase-29,with
5,1409.6533054558768,0.7682216383633107,0.0,445.2011399019377,0.4759067499981029,10,mac,phase-29,with
6,1404.2659766378467,0.7652856947841549,0.0,443.49969677295655,0.474087958002201,10,mac,phase-29,with
7,1398.41447293632,0.762096788871561,0.0,441.6516564725668,0.4721124579991738,10,mac,phase-29,with
8,1410.6993991187217,0.7687917301613734,0.0,445.531520492215,0.4762599170026078,10,mac,phase-29,with
9,1411.7263609578883,0.7693513956504462,0.0,445.8558588097738,0.4766066249976575,10,mac,phase-29,with
10,1410.2225082204634,0.7685318379554227,0.0,445.3809073090361,0.4760989159985911,10,mac,phase-29,with
11,1403.0320424639924,0.7646132351595069,0.0,443.1099918017855,0.4736713750025956,10,mac,phase-29,with
12,1402.6921487396116,0.7644280025829558,0.0,443.00264549687904,0.4735566250019474,10,mac,phase-29,with
13,1406.3250868726211,0.7664078522905479,0.0,444.1500114426397,0.4747831250024319,10,mac,phase-29,with
14,1412.0734139262734,0.7695405298148111,0.0,445.96546616963553,0.4767237919986655,10,mac,phase-29,with
15,1414.8466208734503,0.7710518500637228,0.0,446.8413091086679,0.4776600419972965,10,mac,phase-29,with
16,1411.943208723885,0.7694695716199733,0.0,445.9243443531576,0.4766798340024252,10,mac,phase-29,with
17,1403.882638711802,0.7650767863323724,0.0,443.3786297836606,0.4739585409988649,10,mac,phase-29,with
18,1400.9177672466312,0.7634610142799857,0.0,442.442254753823,0.4729575839992321,10,mac,phase-29,with
19,1405.5357040683705,0.7659776607329285,0.0,443.90070608300886,0.4745166250031616,10,mac,phase-29,with
20,1402.830378107766,0.764503333723785,0.0,443.046301530623,0.4736032920009165,10,mac,phase-29,with
21,1411.135188771074,0.7690292233374728,0.0,445.66915295065974,0.4764070419987547,10,mac,phase-29,with
22,1408.8561473104833,0.7677872094621626,0.0,444.9493789096159,0.4756376250006724,10,mac,phase-29,with
23,1412.2901343112185,0.7696586363652266,0.0,446.033911483135,0.4767969579988858,10,mac,phase-29,with
24,1413.507409993883,0.7703220175779382,0.0,446.41835531723206,0.4772079169997596,10,mac,phase-29,with
25,1409.1432160662337,0.7679436539077664,0.0,445.0400418668095,0.4757345409998379,10,mac,phase-29,with
26,1409.084840242775,0.7679118407161365,0.0,445.0216054306689,0.4757148329990741,10,mac,phase-29,with
27,1408.958953679387,0.7678432360588072,0.0,444.98184754034094,0.4756723329992383,10,mac,phase-29,with
28,1400.946644146439,0.7634767513829991,0.0,442.4513747471302,0.4729673330002697,10,mac,phase-29,with
29,1403.669866719214,0.7649608315453967,0.0,443.3114314638519,0.4738867079977353,10,mac,phase-29,with
0,1814.5771911273016,0.3633117783472937,0.0,451.62956882917223,0.4768898330003139,10,mac,phase-16,with
1,1810.3407727008257,0.3624635693430848,0.0,450.5751679270311,0.475776458002656,10,mac,phase-16,with
2,1807.2315963854237,0.3618410549734194,0.0,449.8013259733215,0.474959334002051,10,mac,phase-16,with
3,1803.924867023314,0.3611789868448571,0.0,448.978315101507,0.4740902909979922,10,mac,phase-16,with
4,1814.9485005797917,0.3633861213392375,0.0,451.7219839266121,0.47698741700151,10,mac,phase-16,with
5,1838.3950575707256,0.3680805539366213,0.0,457.55759041176,0.4831494169993675,10,mac,phase-16,with
6,1810.9882621843371,0.3625932086645014,0.0,450.7363213889448,0.4759466249997786,10,mac,phase-16,with
7,1809.528084290628,0.3623008541535659,0.0,450.3728981541691,0.4755628750026517,10,mac,phase-16,with
8,1816.3105392978791,0.3636588265794807,0.0,452.06098133162,0.4773453749985492,10,mac,phase-16,with
9,1816.3409794990305,0.3636649212684626,0.0,452.0685575840871,0.4773533750012575,10,mac,phase-16,with
10,1816.2529883168029,0.3636473038129747,0.0,452.0466574853288,0.4773302499997953,10,mac,phase-16,with
11,1812.3434823164148,0.3628645486982265,0.0,451.0736217181408,0.476302791001217,10,mac,phase-16,with
12,1818.7508304733024,0.3641474178231949,0.0,452.6683446649424,0.4779867090001062,10,mac,phase-16,with
13,1890.5448082241376,0.3785218946207775,0.0,470.5371260949556,0.4968549160003022,10,mac,phase-16,with
14,1863.8205427908624,0.3731712044175371,0.0,463.8857317459456,0.4898314999991271,10,mac,phase-16,with
15,1888.8672721415512,0.3781860209966702,0.0,470.1196046462245,0.496414042001561,10,mac,phase-16,with
16,1882.4233044209063,0.3768958199605018,0.0,468.51576746726386,0.494720499998948,10,mac,phase-16,with
17,1887.059090550134,0.3778239897351924,0.0,469.6695668762747,0.4959388329989451,10,mac,phase-16,with
18,1881.9700309632929,0.3768050662649475,0.0,468.40295237335386,0.4946013750013662,10,mac,phase-16,with
