i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s,size,profiler,phase,variant
20,1722.8095641598518,2.165736522681356,0.0,476.3943557235645,0.5187624999998661,100,mac,phase-19,with
21,1693.2948793959606,2.1286337389039987,0.0,468.23290275453894,0.5098752080011764,100,mac,phase-19,with
22,1694.6671459281042,2.13035880928284,0.0,468.61236432943474,0.5102884170009929,100,mac,phase-19,with
23,1697.970845500837,2.13451187586285,0.0,469.5259091937063,0.5112832080012595,100,mac,phase-19,with
24,1697.0308667167408,2.1333302325601817,0.0,469.26598459347247,0.5110001670000202,100,mac,phase-19,with
25,1691.892863349303,2.126871270537907,0.0,467.8452147911353,0.5094530409987783,100,mac,phase-19,with
26,1704.196751565577,2.1423384357053865,0.0,471.2475077790692,0.5131579170010809,100,mac,phase-19,with
27,1691.4331840040743,2.126293409602262,0.0,467.71810344344755,0.5093146250001155,100,mac,phase-19,with
28,1696.5876528748324,2.132773070338223,0.0,469.143426315961,0.5108667089989467,100,mac,phase-19,with
29,1691.3864143747585,2.1262346157016077,0.0,467.705170622613,0.5093005419985275,100,mac,phase-19,with
0,1707.9951880275323,2.0066518754973948,0.0,471.1953045647133,0.5138533329991333,100,mac,phase-26,with
1,1698.3286062408472,1.995295014185448,0.0,468.52852424764626,0.5109451249991253,100,mac,phase-26,with
2,1693.5739088739952,1.989708919765806,0.0,467.2168161763406,0.5095146659987222,100,mac,phase-26,with
3,1697.8186673670195,1.9946959084006497,0.0,468.3878442242792,0.5107917089990224,100,mac,phase-26,with
4,1704.6678282446512,2.0027427001112015,0.0,470.277365031112,0.5128522910017637,100,mac,phase-26,with
5,1703.7786893132975,2.0016980880908135,0.0,470.03207271852455,0.512584792002599,100,mac,phase-26,with
6,1697.2354598436402,1.994010722353993,0.0,468.2269511207567,0.5106162499978382,100,mac,phase-26,with
7,1697.1282641942664,1.9938847826836887,0.0,468.19737838717487,0.5105839999996533,100,mac,phase-26,with
8,1700.851719406768,1.998259313969181,0.0,469.2245912418632,0.5117042079982639,100,mac,phase-26,with
9,1698.8143105967222,1.9958656478520331,0.0,468.6625185431216,0.5110912500022096,100,mac,phase-26,with
10,1696.6992056996708,1.9933806998625463,0.0,468.07901133939026,0.5104549170027894,100,mac,phase-26,with
11,1698.83508493744,1.995890054753209,0.0,468.6682496902994,0.5110974999988684,100,mac,phase-26,with
12,1700.246494409535,1.9975482605163912,0.0,469.0576240402573,0.5115221250016475,100,mac,phase-26,with
13,1703.1910510391835,2.0010076965410417,0.0,469.8699572761123,0.5124080000023241,100,mac,phase-26,with
14,1704.496790506611,2.002541755049866,0.0,470.2301797816261,0.5128008339997905,100,mac,phase-26,with
15,1704.5339051361238,2.002585359470676,0.0,470.2404188263726,0.5128120000008494,100,mac,phase-26,with
16,1699.8790642606943,1.997116582252627,0.0,468.9562587892877,0.5114115830001538,100,mac,phase-26,with
17,1697.0469683490192,1.993789271606445,0.0,468.1749507943867,0.5105595420027385,100,mac,phase-26,with
18,1704.0246576254133,2.0019870659393932,0.0,470.0999295336685,0.5126587919985468,100,mac,phase-26,with
