i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s
0,2434.6814691630375,4.042822843304115,79.82069233597959,501.04273849742566,0.5069931250000081
1,2447.3972914027354,4.06393764508544,80.23757879429023,503.6595778983575,0.5096410420010216
2,2449.666330031311,4.067705415660825,80.31196890920423,504.1265323409069,0.5101135419972707
3,2430.7570695872123,4.036306322579597,79.69203144332776,500.235120771931,0.5061759160016663
4,2423.186010359365,4.023734472182728,79.44381532268211,498.6770425194395,0.5045993340027053
5,2444.4045182599684,4.058968103163982,80.13946114428721,503.04368326485184,0.5090178329992341
6,2415.585926629379,4.011114426191589,79.1946476377827,497.1129911997444,0.5030167080003594
7,2422.096905409533,4.021925998086339,79.40810916882864,498.4529113000227,0.5043725409996114
8,2429.5114994152004,4.034238035779814,79.65119559899154,499.97878995499246,0.5059165409984416
9,2428.7741651147257,4.033013681797223,79.62702219680632,499.8270510101748,0.5057630000010249
10,2437.183217540223,4.046977031692036,79.90271180753945,501.5575832004443,0.5075140840017411
11,2418.3840090373064,4.015760681407925,79.28638237920275,497.6888196561425,0.5035993749988847
12,2430.858919399475,4.036475445626213,79.69537057521505,500.2560808480221,0.5061971249997441
13,2432.1625145191674,4.038640083668216,79.7381087593667,500.5243528486659,0.5064685830002418
14,2414.9578423136536,4.01007148334617,79.17405598110744,496.9837352418113,0.5028859169979114
15,2454.727443557384,4.0761094658969315,80.47789681014685,505.168078930499,0.5111674580002727
16,2452.140460963938,4.071813744893391,80.39308294669678,504.6356935406718,0.5106287499984319
17,2417.0309897011102,4.01351397375886,79.24202382900756,497.4103764503129,0.5033176249999087
18,2420.139212494834,4.018675221450478,79.34392647971234,498.0500299245568,0.5039648750025663
19,2417.1410416772333,4.013696716613995,79.24563186769285,497.4330244821775,0.5033405419999326
20,2401.802815837927,3.988227376749909,78.74277027318622,494.2765102623276,0.5001465409986849
21,2408.8086275411515,3.999860625677302,78.97245483258739,495.71826398889937,0.5016054170009738
22,2434.0589842341737,4.041789198319382,79.80028425442151,500.9146348594831,0.5068635000025097
23,2448.5124002231864,4.065789298974949,80.27413748141448,503.889060557259,0.5098732499973266
24,2431.000987630858,4.0367113519237785,79.70002826236288,500.2853176318098,0.5062267089997476
25,2409.9473487759133,4.001751488313076,79.00978764942097,495.95260594002383,0.5018425419984851
26,2445.016803349119,4.0599848111713275,80.15953482552314,503.1696878373985,0.5091453340028238
27,2430.424320455568,4.035753787963657,79.68112230946426,500.16664301076855,0.5061066249982105
28,2427.8773545866843,4.031524515294416,79.59762038874678,499.6424928211162,0.50557624999783
29,2410.763520788624,4.0031067534263345,79.03654573500424,496.1205692097629,0.5020125000010012
0,2551.3447555260636,4.293736281673827,81.01514813638835,509.9893589752433,0.5088204169987876
1,2526.1762229543538,4.251379386853724,80.21594905117801,504.95841058428493,0.5038009999989299
2,2532.8025335166353,4.262531007979517,80.4263602590864,506.2829465446679,0.5051225000024715
3,2552.5387700612687,4.295745725328807,81.0530627554288,510.2280310347905,0.5090585420002753
4,2530.4836607631373,4.258628505954766,80.35272700382868,505.81942611037925,0.5046600419991591
5,2569.226557781062,4.323830114723126,81.58296511035728,513.563759827812,0.5123866249996354
6,2543.1209952001773,4.279896263382859,80.75401166723935,508.3455081205593,0.5071803339997132
7,2536.397739459655,4.2685814902454675,80.5405220717633,507.00159374838023,0.505839500001457
8,2526.9321187752544,4.252651507097111,80.23995169204937,505.10950691272825,0.5039517500008515
9,2560.900838022759,4.30981850577853,81.31859103151119,511.8995282599895,0.51072620800187
10,2555.9064551445185,4.30141330576688,81.15999989330687,510.90119899969096,0.5097301670029992
11,2536.590787470176,4.2689063766588315,80.54665209912865,507.0401821950901,0.5058779999999388
12,2546.963357764606,4.286362693101735,80.87602166674125,509.1135595636029,0.5079466249990219
13,2551.5031200871645,4.294002798247198,81.02017682894325,510.02101453289583,0.508851999999024
14,2717.7183010787217,4.573731420434627,86.29815718866575,543.2458358441811,0.542000666999229
15,2534.117722009069,4.264744379000808,80.46812262393772,506.5458401166696,0.5053847909985052
16,2522.4157528639216,4.245050776489145,80.09653945716727,504.2067286617571,0.5030510409997078
17,2532.4287624670173,4.2619019772249285,80.414491570275,506.2082332948864,0.5050479580022511
18,2527.0484891149613,4.252847350308277,80.24364690426624,505.1327682280885,0.5039749579991621
19,2524.1600845996472,4.247986365826782,80.15192879397199,504.5554038542477,0.5033989169969573
20,2535.541142772662,4.267139897428292,80.51332178558498,506.83036828214176,0.5056686669995543
21,2562.35559271712,4.3122667570384134,81.36478516768604,512.1903197778494,0.5110163329991337
22,2606.3320967133727,4.386276163388106,82.76121071074922,520.9808013599423,0.5197866659982537
23,2623.2486638957444,4.4147455727515394,83.29837770602518,524.3622609744116,0.5231603749998612
24,2676.180800843505,4.503826688264001,84.97917952895021,534.9428877331861,0.5337167500001669
25,2557.594577302347,4.304254298283186,81.21360435675406,511.2386384363951,0.5100668329978362
26,2514.8969136500673,4.232397091541756,79.85778698304367,502.7037847798665,0.5015515420018346
27,2521.414791373941,4.243366227720586,80.06475502536362,504.0066460553087,0.5028514170007838
28,2535.1138848979895,4.266420852056576,80.49975468143957,506.7449635287663,0.5055834580016381
29,2540.5445111730805,4.2755602194505995,80.67219824916867,507.8304936621867,0.5066665000013018
0,2407.2733583685304,3.9630558580855393,89.08549933091443,504.0407597657533,0.5058008339983644
1,2399.448024262939,3.9501731349578018,88.7959087059842,502.4022722486246,0.5041566250001779
2,2405.2466736165397,3.9597193591993833,89.01049820049033,503.6164075754846,0.5053750000006403
3,2416.216930511424,3.977779518715891,89.41647237449587,505.9133866871009,0.5076799999987998
4,2421.3812039391364,3.986281379956245,89.60758564187358,506.9946948372922,0.5087650839996058
5,2393.8002837678787,3.9408753495708257,88.586903866403,501.2197345861718,0.5029699580009037
6,2402.5638009172117,3.9553025885278648,88.911213649681,503.0546611543633,0.50481129200125
7,2425.10042086029,3.992404267643939,89.74522198275241,507.773433536059,0.5095465419981338
8,2404.2341260381754,3.9580524182190095,88.97302704820042,503.4043978970143,0.5051622499995574
9,2402.4497721127714,3.9551148647199903,88.90699380778129,503.0307855255214,0.5047873330004222
10,2423.7636438957325,3.990203552979804,89.69575213631072,507.4935359189019,0.5092656669985445
11,2407.039551514525,3.9626709455789455,89.07684688591327,503.9918047171205,0.505751708002208
12,2406.970541215591,3.9625573350209633,89.0742930351351,503.9773551726242,0.5057372080009372
13,2398.9191436633346,3.949302447235029,88.77633652398067,502.2915339403542,0.5040455000016664
14,2399.3768341920245,3.950055935875864,88.79327418880618,502.3873662981613,0.5041416669992032
15,2410.4932406132943,3.968356699034115,89.20465689005259,504.7149465536247,0.5064773749982123
16,2441.092166508732,4.0187312242617885,90.33702541933012,511.1218241949762,0.512906624997413
