i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s
0,230.4073093401783,0.7297668882067265,0.0,57.717926612713825,0.07939741700101877
1,231.44524097492229,0.7330543192410438,0.0,57.977932521791644,0.07975508399977116
2,232.39587035480932,0.7360652386705737,0.0,58.21606887667265,0.08008266699835076
3,232.4134010388187,0.7361207634399671,0.0,58.22046038116104,0.08008870800040313
4,231.56047159380668,0.7334192880886476,0.0,58.0067982397385,0.0797947920000297
5,232.42488985093686,0.7361571518457545,0.0,58.22333837325513,0.08009266699809814
6,233.05787763199265,0.73816200804835,0.0,58.381904272914944,0.08031079200009117
7,231.877991319958,0.7344249653093977,0.0,58.08633816537964,0.07990420799978892
8,234.71343992882436,0.743405654827834,0.0,58.79662906365597,0.08088129200041294
9,233.58155766494227,0.7398206548558494,0.0,58.51308815678082,0.0804912499988859
10,230.70306733955476,0.7307036397164131,0.0,57.79201514120721,0.07949933399868314
11,232.7467654168868,0.7371766252766354,0.0,58.303969453697526,0.08020358400244731
12,232.7061352042895,0.7370479375891691,0.0,58.29379142750701,0.08018958299726364
13,232.42766991836814,0.7361659571269938,0.0,58.22403479095315,0.08009362499797135
14,231.3709974980735,0.732819168580135,0.0,57.95933424224704,0.07972950000112178
15,232.0124502573418,0.7348508358280333,0.0,58.12002065185355,0.07995054200000595
16,231.1182841078997,0.7320187518534111,0.0,57.896028555678875,0.07964241599984234
17,239.55219725510386,0.7587314050694335,0.0,60.008756582764285,0.08254870799646596
18,235.88014268693223,0.7471009414213229,0.0,59.08889263968645,0.08128333300192025
19,233.49050899702985,0.7395322772724815,0.0,58.49028011155081,0.08045987500008778
20,233.47382278596473,0.7394794271942448,0.0,58.48610015081754,0.08045412499996019
21,230.4774378510214,0.7299890055747871,0.0,57.73549407727861,0.07942158299920266
22,232.29841128317003,0.7357565574762079,0.0,58.191655000390995,0.08004908300063107
23,232.11921588745642,0.7351889935968963,0.0,58.14676585720907,0.07998733299973537
24,231.71040372691837,0.7338941667135336,0.0,58.04435682188856,0.07984645800024737
25,230.03827710225872,0.728598055895435,0.0,57.625482602638954,0.07927025000026333
26,242.61593065457345,0.768435138842588,0.0,60.77623370845923,0.08360445800281013
27,231.69770769538312,0.7338539546931224,0.0,58.04117641663787,0.07984208299967577
