i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s
0,1518.2927051233194,1.7891111176332049,0.0,461.02742966418606,0.49069704199791886
1,1543.8582876666146,1.8192368422728842,0.0,468.79038259679965,0.498959583001124
2,1514.9563025535929,1.7851795997445559,0.0,460.0143357489906,0.4896187500016822
3,1511.9068828501715,1.7815862539586536,0.0,459.088383774716,0.48863320800228394
4,1513.8533631439175,1.783879928638143,0.0,459.67942975925484,0.4892622909974307
5,1504.4133561683889,1.7727561042441626,0.0,456.8129850103245,0.4862113750023127
6,1514.179796505434,1.7842645880350334,0.0,459.77855078717573,0.4893677910004044
7,1510.1860190300856,1.779558439043875,0.0,458.56584591288004,0.488077041998622
8,1537.290300099644,1.811497320415938,0.0,466.7960224738477,0.49683687500146334
9,1536.9881032582239,1.8111412206158968,0.0,466.7042608309297,0.4967392079997808
10,1536.0570194200104,1.8100440590206557,0.0,466.4215385420819,0.4964382910002314
11,1507.756203866577,1.7766952168811407,0.0,457.8280359796495,0.4872917499997129
12,1537.6380057586473,1.8119070464576215,0.0,466.9016028047741,0.49694924999857903
13,1518.0240272813892,1.7887945156285736,0.0,460.9458460179926,0.490610208002181
14,1558.077993685267,1.8359929223367613,0.0,473.10817619103767,0.5035552500012273
15,1537.3728088338266,1.8115945462625287,0.0,466.8210761341312,0.49686354100049357
16,1514.0352747056436,1.7840942878301564,0.0,459.734666947345,0.4893210829977761
17,1535.4942699833675,1.80938093176585,0.0,466.250660472626,0.49625641600141535
18,1534.6338380789525,1.8083670243150927,0.0,465.9893915434169,0.49597833300140337
19,1533.748782893378,1.807324101519714,0.0,465.7206457897559,0.4956922920027864
20,1539.3070455773816,1.8138737935054032,0.0,467.40840438199416,0.49748866700247163
21,1517.4991843236946,1.7881760562449158,0.0,460.78647819718526,0.49044058399886126
22,1532.80184149136,1.806208253841344,0.0,465.4331083741167,0.4953862499969546
23,1534.5348282035316,1.808250354012803,0.0,465.9593273349658,0.49594633399829036
24,1536.071073078166,1.8100606194348394,0.0,466.4258059154776,0.49644283300222014
25,1534.2024633575504,1.8078587051304438,0.0,465.85840522018754,0.49583891699876403
26,1534.6098614707555,1.8083387709907215,0.0,465.98211108029426,0.4959705840010429
27,1509.8802113156066,1.7791980842980568,0.0,458.4729878334715,0.48797820799882174
28,1533.3456392419216,1.8068490489910478,0.0,465.59823179093394,0.49556200000006356
29,1534.9845110335816,1.8087802469299832,0.0,466.09587288945767,0.49609166699883644
