i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s
0,250.52289280398944,0.0,0.0,59.092548476657214,0.08062770900141913
1,248.85123961316407,0.0,0.0,58.69824420326574,0.08008970800074167
2,244.34197905904114,0.0,0.0,57.6346140698836,0.07863845800238778
3,252.30082937497212,0.0,0.0,59.5119225379787,0.08119991599960485
4,250.19896865042338,0.0,0.0,59.01614227068889,0.08052345800024341
5,253.67471134281158,0.0,0.0,59.83598947604204,0.08164208299785969
6,250.23936168450476,0.0,0.0,59.02567005195413,0.0805364580010064
7,252.90957722267183,0.0,0.0,59.65551205707467,0.08139583400043193
8,251.272752152766,0.0,0.0,59.26942293081308,0.08086904200172285
9,249.41985231096194,0.0,0.0,58.832366770002,0.08027270899765426
10,250.0490483597647,0.0,0.0,58.98077954617207,0.08047520800027996
11,251.42707217541098,0.0,0.0,59.305823450210724,0.08091870800126344
12,248.47915764070973,0.0,0.0,58.61047868312323,0.07996995799840079
13,250.05034404295012,0.0,0.0,58.98108516782839,0.08047562499996275
14,249.42062599741175,0.0,0.0,58.83254926471747,0.08027295799911371
15,247.92867519320185,0.0,0.0,58.48063262254641,0.07979279199935263
16,248.99960632515408,0.0,0.0,58.73324047455442,0.08013745800053584
17,247.65887149478826,0.0,0.0,58.41699217855648,0.07970595900042099
18,249.7995685662133,0.0,0.0,58.92193304065166,0.08039491599993198
19,243.1112872649154,0.0,0.0,57.34432237761458,0.07824237499880837
20,248.4247855184506,0.0,0.0,58.5976535587028,0.07995245900019654
21,250.2673260892368,0.0,0.0,59.03226620739428,0.08054545800041524
22,246.058297611157,0.0,0.0,58.039453867584825,0.07919083399974625
23,248.9287911192123,0.0,0.0,58.71653680750362,0.08011466699826997
24,247.1768707710309,0.0,0.0,58.30329937062335,0.07955083300112165
25,248.9422544277273,0.0,0.0,58.71971249018146,0.08011899999837624
26,251.83799359197423,0.0,0.0,59.40275029572405,0.08105095800056006
27,249.278476697329,0.0,0.0,58.79901953690679,0.0802272089968028
28,248.2156956504442,0.0,0.0,58.548334101215886,0.07988516600016737
