i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s,size,profiler,phase,variant
28,532.4494234053807,1.391591523523708,19.846745775969072,96.21861391221069,0.1109710000018822,500,mac,phase-10,without
29,541.3340994827435,1.414812207733368,20.17791696267351,97.82415836327858,0.1128227090011932,500,mac,phase-10,without
0,369.6457899010592,0.9711657824905524,0.0,82.75002236324673,0.1110664580010052,500,mac,phase-11,without
1,359.12051672685783,0.9435128632975972,0.0,80.3938029382194,0.1079039579999516,500,mac,phase-11,without
2,352.0303133115699,0.9248848601228056,0.0,78.80656859873974,0.105773584000417,500,mac,phase-11,without
3,374.8716803818042,0.9848956994992136,0.0,83.9199059814675,0.1126366669996059,500,mac,phase-11,without
4,376.96633455222275,0.9903989583270936,0.0,84.38882158711202,0.1132660420007596,500,mac,phase-11,without
5,368.643464389488,0.9685323851508564,0.0,82.52563874854367,0.1107652919999964,500,mac,phase-11,without
6,357.601772225587,0.939522684774599,0.0,80.05381220958739,0.1074476249996223,500,mac,phase-11,without
7,361.0118775242784,0.9484820119771764,0.0,80.81720867571043,0.108472249998158,500,mac,phase-11,without
8,364.70279545437313,0.9581791147107104,0.0,81.64346870517811,0.1095812499988824,500,mac,phase-11,without
9,363.31662114091176,0.9545372361919228,0.0,81.33315553897383,0.1091647499997634,500,mac,phase-11,without
10,369.67338691038384,0.971238287769626,0.0,82.7562003130602,0.1110747499988065,500,mac,phase-11,without
11,357.5565659645877,0.939403914927799,0.0,80.04369219953763,0.1074340419982036,500,mac,phase-11,without
12,372.4174462680742,0.9784477207622896,0.0,83.37049372426266,0.1118992499978048,500,mac,phase-11,without
13,365.4860188950647,0.9602368679069466,0.0,81.8188034688988,0.1098165830007928,500,mac,phase-11,without
14,364.31243013482384,0.9571535127658898,0.0,81.55608034636253,0.1094639580005605,500,mac,phase-11,without
15,364.7247080018868,0.9582366852740276,0.0,81.64837411421111,0.1095878340020135,500,mac,phase-11,without
16,363.90181967276175,0.9560747210101548,0.0,81.46415984883079,0.1093405829997209,500,mac,phase-11,without
17,362.8903417526933,0.9534172776615424,0.0,81.2377273483335,0.1090366669996001,500,mac,phase-11,without
18,362.0327874205095,0.9511642358393528,0.0,81.04575264686348,0.1087789999983215,500,mac,phase-11,without
19,361.38906670715664,0.9494729964221365,0.0,80.90164738479653,0.1085855829987849,500,mac,phase-11,without
20,360.06169081323577,0.94598559825909,0.0,80.60449701028317,0.1081867499997315,500,mac,phase-11,without
21,362.4870798520306,0.952357792689698,0.0,81.14745192193944,0.1089155000008759,500,mac,phase-11,without
22,361.2513645215034,0.9491112131838736,0.0,80.87082095783971,0.1085442080002394,500,mac,phase-11,without
23,359.64983229767086,0.9449035275079232,0.0,80.51229711972682,0.1080629999996745,500,mac,phase-11,without
24,358.24285704810165,0.9412069989486274,0.0,80.19732739317442,0.1076402500002586,500,mac,phase-11,without
25,415.10096515168647,1.0905895986047207,0.0,92.9257551086988,0.1247242500030552,500,mac,phase-11,without
26,374.1232627401116,0.9829293911454282,0.0,83.75236294897769,0.1124117920007847,500,mac,phase-11,without
27,394.4106909943951,1.0362302988618823,0.0,88.2939678788866,0.1185074999993958,500,mac,phase-11,without
28,385.6766545760032,1.0132834737003162,0.0,86.33874012115454,0.1158832080000138,500,mac,phase-11,without
29,374.6998646691671,0.9844442902161484,0.0,83.88144279738285,0.1125850420030474,500,mac,phase-11,without
0,357.96048293355267,0.0,0.0,74.32044363142623,0.1103388750016165,500,mac,phase-29,without
1,336.02149904696915,0.0,0.0,69.76542962007161,0.1035763330000918,500,mac,phase-29,without
2,351.0183178122401,0.0,0.0,72.87909796290356,0.1081989999984216,500,mac,phase-29,without
3,347.93106372332824,0.0,0.0,72.23811633384071,0.1072473750027711,500,mac,phase-29,without
4,350.5933286729955,0.0,0.0,72.7908609007889,0.1080679999977292,500,mac,phase-29,without
5,350.19713174353114,0.0,0.0,72.70860173262069,0.1079458749991317,500,mac,phase-29,without
6,351.7221711961008,0.0,0.0,73.02523335559079,0.108415957998659,500,mac,phase-29,without
7,355.219004525288,0.0,0.0,73.75125261391933,0.1094938329988508,500,mac,phase-29,without
8,332.0804839475747,0.0,0.0,68.94718848869086,0.1023615420017449,500,mac,phase-29,without
9,347.71262254057837,0.0,0.0,72.19276315553373,0.107180041999527,500,mac,phase-29,without
10,347.69072425564144,0.0,0.0,72.18821659151654,0.1071732920026988,500,mac,phase-29,without
11,349.79985125658436,0.0,0.0,72.6261175941649,0.107823416001338,500,mac,phase-29,without
12,352.3465418754639,0.0,0.0,73.1548663963679,0.1086084159978781,500,mac,phase-29,without
13,350.4592364960211,0.0,0.0,72.76302042521861,0.108026666999649,500,mac,phase-29,without
14,352.43184142678575,0.0,0.0,73.17257645319833,0.1086347090022172,500,mac,phase-29,without
15,333.343418635852,0.0,0.0,69.20940141661261,0.1027508329971169,500,mac,phase-29,without
16,396.5160813956773,0.0,0.0,82.32543110573395,0.1222233750013401,500,mac,phase-29,without
17,352.97632387457793,0.0,0.0,73.28562294575474,0.1088025419994664,500,mac,phase-29,without
18,350.7025476533563,0.0,0.0,72.81353715546054,0.1081016660027671,500,mac,phase-29,without
19,350.1848297681744,0.0,0.0,72.70604757284707,0.1079420829992159,500,mac,phase-29,without
20,350.68254396824653,0.0,0.0,72.80938395190176,0.1080955000034009,500,mac,phase-29,without
21,353.57487727944215,0.0,0.0,73.40989575436771,0.1089870420000806,500,mac,phase-29,without
22,350.58089369750513,0.0,0.0,72.78827912727185,0.1080641670014301,500,mac,phase-29,without
